,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2601,62,Lyon,Grand Prix de Lyon,20081023,International,Indoor,Carpet,2nd Round,3,Roddick A.,Ginepri R.,7.0,57.0,2045.0,700.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.2,4.33,1.2,4.55,1.222,4.0,1.226,5.02,1.2,4.3,2008-375,Lyon,Carpet,32.0,A,20081020.0,17.0,104053.0,1.0,,Andy Roddick,R,188.0,USA,26.1,104068.0,,,Robby Ginepri,R,183.0,USA,26.0,7-6(5) 7-6(3),3.0,R16,98.0,26.0,0.0,79.0,63.0,53.0,8.0,12.0,2.0,2.0,11.0,1.0,98.0,65.0,50.0,15.0,12.0,6.0,6.0,7.0,2045.0,57.0,700.0
2602,62,Lyon,Grand Prix de Lyon,20081023,International,Indoor,Carpet,2nd Round,3,Soderling R.,Rochus C.,27.0,80.0,1115.0,558.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.08,7.0,1.08,7.94,1.111,6.0,1.129,8.05,1.1,6.5,2008-375,Lyon,Carpet,32.0,A,20081020.0,18.0,104417.0,7.0,,Robin Soderling,R,193.0,SWE,24.1,103294.0,,Q,Christophe Rochus,R,170.0,BEL,29.8,6-1 6-2,3.0,R16,47.0,20.0,3.0,44.0,26.0,24.0,11.0,8.0,1.0,1.0,1.0,1.0,44.0,30.0,16.0,5.0,7.0,1.0,5.0,27.0,1115.0,80.0,558.0
2603,62,Lyon,Grand Prix de Lyon,20081023,International,Indoor,Carpet,2nd Round,3,Darcis S.,Gasquet R.,58.0,15.0,693.0,1485.0,6.0,4.0,3.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,4.0,1.22,3.66,1.29,3.4,1.3,3.98,1.305,3.4,1.3,2008-375,Lyon,Carpet,32.0,A,20081020.0,24.0,104327.0,,,Steve Darcis,R,178.0,BEL,24.6,104755.0,2.0,,Richard Gasquet,R,185.0,FRA,22.3,6-4 3-6 7-6(5),3.0,R16,115.0,2.0,0.0,86.0,58.0,43.0,15.0,15.0,4.0,7.0,17.0,2.0,99.0,66.0,55.0,11.0,16.0,3.0,6.0,58.0,693.0,15.0,1485.0
2604,62,Lyon,Grand Prix de Lyon,20081023,International,Indoor,Carpet,2nd Round,3,Simon G.,Seppi A.,10.0,34.0,1690.0,955.0,7.0,6.0,5.0,7.0,6.0,4.0,,,,,2.0,1.0,Completed,1.38,2.87,1.45,2.7,1.4,2.75,1.465,2.95,1.44,2.7,2008-375,Lyon,Carpet,32.0,A,20081020.0,19.0,104468.0,4.0,,Gilles Simon,R,183.0,FRA,23.8,104312.0,,,Andreas Seppi,R,190.0,ITA,24.6,7-6(5) 5-7 6-4,3.0,R16,146.0,13.0,2.0,105.0,62.0,48.0,26.0,17.0,4.0,6.0,8.0,3.0,118.0,68.0,51.0,28.0,17.0,7.0,9.0,10.0,1690.0,34.0,955.0
2605,62,Lyon,Grand Prix de Lyon,20081023,International,Indoor,Carpet,2nd Round,3,Tsonga J.W.,Santoro F.,14.0,54.0,1485.0,712.0,6.0,2.0,5.0,7.0,6.0,3.0,,,,,2.0,1.0,Completed,1.28,3.5,1.35,3.25,1.286,3.5,1.38,3.43,1.33,3.2,2008-375,Lyon,Carpet,32.0,A,20081020.0,22.0,104542.0,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,23.5,102148.0,,,Fabrice Santoro,R,178.0,FRA,35.8,6-2 5-7 6-3,3.0,R16,112.0,16.0,1.0,78.0,54.0,44.0,18.0,15.0,4.0,5.0,4.0,0.0,77.0,48.0,37.0,14.0,14.0,1.0,4.0,14.0,1485.0,54.0,712.0
2606,62,Lyon,Grand Prix de Lyon,20081023,International,Indoor,Carpet,2nd Round,3,Ferrero J.C.,Mathieu P.H.,63.0,33.0,655.0,1000.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,2.0,1.72,1.97,1.83,2.0,1.72,2.08,1.847,1.97,1.8,2008-375,Lyon,Carpet,32.0,A,20081020.0,21.0,103507.0,,,Juan Carlos Ferrero,R,183.0,ESP,28.6,103908.0,8.0,,Paul Henri Mathieu,R,185.0,FRA,26.7,6-4 6-1,3.0,R16,58.0,9.0,1.0,40.0,27.0,24.0,9.0,8.0,0.0,0.0,2.0,1.0,54.0,36.0,22.0,6.0,9.0,3.0,7.0,63.0,655.0,33.0,1000.0
2607,62,Lyon,Grand Prix de Lyon,20081024,International,Indoor,Carpet,Quarterfinals,3,Soderling R.,Roddick A.,27.0,7.0,1115.0,2045.0,7.0,6.0,7.0,6.0,,,,,,,2.0,0.0,Completed,2.25,1.57,2.2,1.65,2.1,1.667,2.24,1.746,2.24,1.62,2008-375,Lyon,Carpet,32.0,A,20081020.0,25.0,104417.0,7.0,,Robin Soderling,R,193.0,SWE,24.1,104053.0,1.0,,Andy Roddick,R,188.0,USA,26.1,7-6(5) 7-6(5),3.0,QF,84.0,20.0,6.0,74.0,45.0,40.0,18.0,12.0,1.0,1.0,22.0,2.0,81.0,58.0,46.0,13.0,12.0,4.0,4.0,27.0,1115.0,7.0,2045.0
2608,62,Lyon,Grand Prix de Lyon,20081024,International,Indoor,Carpet,Quarterfinals,3,Simon G.,Ouanna J.,10.0,182.0,1690.0,238.0,6.0,3.0,7.0,5.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.55,1.2,4.333,1.23,4.94,1.2,4.35,2008-375,Lyon,Carpet,32.0,A,20081020.0,26.0,104468.0,4.0,,Gilles Simon,R,183.0,FRA,23.8,104721.0,,WC,Josselin Ouanna,R,193.0,FRA,22.5,6-3 7-5,3.0,QF,72.0,7.0,1.0,63.0,34.0,27.0,20.0,11.0,0.0,0.0,7.0,1.0,58.0,38.0,28.0,9.0,10.0,0.0,2.0,10.0,1690.0,182.0,238.0
2609,62,Lyon,Grand Prix de Lyon,20081024,International,Indoor,Carpet,Quarterfinals,3,Tsonga J.W.,Ferrero J.C.,14.0,63.0,1485.0,655.0,7.0,6.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.61,2.32,1.615,2.2,1.637,2.47,1.62,2.24,2008-375,Lyon,Carpet,32.0,A,20081020.0,27.0,104542.0,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,23.5,103507.0,,,Juan Carlos Ferrero,R,183.0,ESP,28.6,7-6(5) 6-1,3.0,QF,73.0,15.0,1.0,53.0,37.0,31.0,7.0,9.0,0.0,1.0,4.0,0.0,63.0,44.0,31.0,6.0,10.0,3.0,7.0,14.0,1485.0,63.0,655.0
2610,62,Lyon,Grand Prix de Lyon,20081024,International,Indoor,Carpet,Quarterfinals,3,Benneteau J.,Darcis S.,56.0,58.0,704.0,693.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.2,1.72,2.0,1.769,2.2,1.7,2.1,2008-375,Lyon,Carpet,32.0,A,20081020.0,28.0,103898.0,,,Julien Benneteau,R,185.0,FRA,26.8,104327.0,,,Steve Darcis,R,178.0,BEL,24.6,6-3 6-2,3.0,QF,76.0,9.0,2.0,58.0,36.0,24.0,14.0,9.0,3.0,4.0,0.0,1.0,59.0,49.0,23.0,6.0,8.0,6.0,10.0,56.0,704.0,58.0,693.0
2611,62,Lyon,Grand Prix de Lyon,20081025,International,Indoor,Carpet,Semifinals,3,Soderling R.,Simon G.,27.0,10.0,1115.0,1690.0,5.0,7.0,6.0,3.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.2,1.7,2.2,1.667,2.1,1.69,2.35,1.65,2.18,2008-375,Lyon,Carpet,32.0,A,20081020.0,29.0,104417.0,7.0,,Robin Soderling,R,193.0,SWE,24.1,104468.0,4.0,,Gilles Simon,R,183.0,FRA,23.8,5-7 6-3 6-3,3.0,SF,159.0,8.0,2.0,84.0,50.0,37.0,20.0,15.0,3.0,5.0,9.0,1.0,78.0,40.0,31.0,20.0,15.0,3.0,7.0,27.0,1115.0,10.0,1690.0
2612,62,Lyon,Grand Prix de Lyon,20081025,International,Indoor,Carpet,Semifinals,3,Benneteau J.,Tsonga J.W.,56.0,14.0,704.0,1485.0,7.0,6.0,7.0,5.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.7,1.45,2.75,1.4,3.1,1.435,2.75,1.42,2008-375,Lyon,Carpet,32.0,A,20081020.0,30.0,103898.0,,,Julien Benneteau,R,185.0,FRA,26.8,104542.0,3.0,,Jo-Wilfried Tsonga,R,188.0,FRA,23.5,7-6(4) 7-5,3.0,SF,105.0,7.0,3.0,76.0,55.0,41.0,13.0,12.0,3.0,4.0,14.0,1.0,80.0,46.0,34.0,18.0,12.0,4.0,6.0,56.0,704.0,14.0,1485.0
2613,62,Lyon,Grand Prix de Lyon,20081026,International,Indoor,Carpet,The Final,3,Soderling R.,Benneteau J.,27.0,56.0,1115.0,704.0,6.0,3.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.44,2.75,1.45,2.7,1.4,2.75,1.524,2.78,1.5,2.5,2008-375,Lyon,Carpet,32.0,A,20081020.0,31.0,104417.0,7.0,,Robin Soderling,R,193.0,SWE,24.1,103898.0,,,Julien Benneteau,R,185.0,FRA,26.8,6-3 6-7(5) 6-1,3.0,F,103.0,10.0,1.0,86.0,64.0,53.0,13.0,15.0,3.0,4.0,7.0,3.0,75.0,47.0,32.0,15.0,13.0,1.0,5.0,27.0,1115.0,56.0,704.0
2614,63,St. Petersburg,St. Petersburg Open,20081020,International,Indoor,Carpet,1st Round,3,Hrbaty D.,Tursunov D.,340.0,26.0,101.0,1123.0,6.0,1.0,6.0,1.0,,,,,,,2.0,0.0,Completed,5.5,1.12,5.29,1.16,4.5,1.167,5.55,1.198,4.6,1.18,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,8.0,103103.0,,,Dominik Hrbaty,R,183.0,SVK,30.7,104098.0,6.0,,Dmitry Tursunov,R,185.0,RUS,25.8,6-1 6-1,3.0,R32,56.0,0.0,1.0,46.0,29.0,22.0,8.0,7.0,1.0,2.0,2.0,1.0,53.0,46.0,20.0,2.0,7.0,5.0,11.0,340.0,101.0,26.0,1123.0
2615,63,St. Petersburg,St. Petersburg Open,20081020,International,Indoor,Carpet,1st Round,3,Hanescu V.,Korolev E.,66.0,101.0,629.0,469.0,6.0,1.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.66,2.1,1.7,2.15,1.667,2.1,1.763,2.21,1.72,2.06,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,14.0,103812.0,,,Victor Hanescu,R,198.0,ROU,27.2,105095.0,,,Evgeny Korolev,R,185.0,KAZ,20.6,6-1 6-2,3.0,R32,89.0,12.0,0.0,43.0,36.0,29.0,4.0,8.0,2.0,2.0,1.0,2.0,46.0,25.0,12.0,9.0,7.0,5.0,9.0,66.0,629.0,101.0,469.0
2616,63,St. Petersburg,St. Petersburg Open,20081020,International,Indoor,Carpet,1st Round,3,Schuettler R.,Kunitsyn I.,32.0,45.0,1004.0,805.0,6.0,2.0,6.0,3.0,,,,,,,2.0,0.0,Completed,2.62,1.44,2.8,1.45,2.625,1.444,2.83,1.493,2.52,1.5,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,7.0,102783.0,,,Rainer Schuettler,R,180.0,GER,32.4,103857.0,,,Igor Kunitsyn,R,180.0,RUS,27.0,6-2 6-3,3.0,R32,80.0,2.0,1.0,56.0,35.0,22.0,14.0,9.0,2.0,3.0,3.0,2.0,49.0,35.0,20.0,5.0,8.0,3.0,7.0,32.0,1004.0,45.0,805.0
2617,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Chardy J.,Ancic M.,74.0,36.0,583.0,905.0,6.0,4.0,3.0,6.0,6.0,4.0,,,,,2.0,1.0,Completed,3.4,1.3,3.3,1.35,3.4,1.3,3.6,1.357,3.1,1.35,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,4.0,104871.0,,,Jeremy Chardy,R,188.0,FRA,21.6,104339.0,7.0,,Mario Ancic,R,196.0,CRO,24.5,6-4 3-6 6-4,3.0,R32,115.0,8.0,4.0,77.0,52.0,42.0,13.0,14.0,4.0,6.0,12.0,4.0,83.0,49.0,39.0,16.0,15.0,4.0,7.0,74.0,583.0,36.0,905.0
2618,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Kukushkin M.,Cilic M.,158.0,23.0,272.0,1220.0,7.0,6.0,4.0,6.0,7.0,6.0,,,,,2.0,1.0,Completed,6.5,1.1,5.6,1.15,5.5,1.125,6.83,1.156,5.6,1.13,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,13.0,105062.0,,Q,Mikhail Kukushkin,R,183.0,KAZ,20.8,105227.0,5.0,,Marin Cilic,R,198.0,CRO,20.0,7-6(4) 4-6 7-6(6),3.0,R32,177.0,10.0,5.0,114.0,68.0,56.0,20.0,17.0,3.0,6.0,19.0,4.0,138.0,72.0,54.0,37.0,17.0,8.0,10.0,158.0,272.0,23.0,1220.0
2619,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Elgin M.,Volandri F.,145.0,93.0,310.0,491.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.33,3.25,,,1.4,2.75,1.532,2.75,1.33,3.2,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,15.0,103863.0,,WC,Mikhail Elgin,R,183.0,RUS,27.0,103835.0,,,Filippo Volandri,R,183.0,ITA,27.1,6-4 6-4,3.0,R32,73.0,7.0,5.0,57.0,29.0,27.0,14.0,10.0,0.0,0.0,0.0,3.0,68.0,51.0,36.0,6.0,10.0,3.0,5.0,145.0,310.0,93.0,491.0
2620,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Youzhny M.,Navarro-Pastor I.,24.0,79.0,1190.0,559.0,6.0,2.0,6.0,1.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.2,4.55,1.167,4.5,1.217,5.2,1.24,3.9,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,12.0,104022.0,4.0,,Mikhail Youzhny,R,183.0,RUS,26.3,103868.0,,,Ivan Navarro,R,183.0,ESP,27.0,6-2 6-1,3.0,R32,55.0,3.0,0.0,43.0,24.0,22.0,12.0,8.0,3.0,3.0,1.0,1.0,44.0,25.0,16.0,7.0,7.0,2.0,6.0,24.0,1190.0,79.0,559.0
2621,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Verdasco F.,Gabashvili T.,16.0,67.0,1410.0,623.0,1.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.44,2.62,1.5,2.65,1.4,2.75,1.552,2.71,1.43,2.75,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,5.0,104269.0,3.0,,Fernando Verdasco,L,188.0,ESP,24.9,104559.0,,Q,Teymuraz Gabashvili,R,188.0,RUS,23.4,1-6 6-4 6-3,3.0,R32,106.0,0.0,5.0,78.0,58.0,40.0,11.0,13.0,1.0,4.0,5.0,2.0,72.0,41.0,33.0,13.0,13.0,3.0,6.0,16.0,1410.0,67.0,623.0
2622,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Lejnieks K.,Kudryavtsev A.,664.0,228.0,31.0,176.0,3.0,6.0,7.0,6.0,6.0,3.0,,,,,2.0,1.0,Completed,3.5,1.28,3.3,1.35,3.25,1.333,3.55,1.364,3.8,1.25,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,6.0,105122.0,,WC,Karlis Lejnieks,R,,LAT,20.5,104628.0,,WC,Alexander Kudryavtsev,R,183.0,RUS,22.9,3-6 7-6(1) 6-3,3.0,R32,112.0,14.0,6.0,125.0,75.0,55.0,21.0,16.0,10.0,13.0,6.0,3.0,72.0,42.0,32.0,18.0,14.0,0.0,2.0,664.0,31.0,228.0,176.0
2623,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Davydenko N.,Guccione C.,6.0,100.0,2265.0,471.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.11,6.0,1.15,5.6,1.143,5.0,1.149,7.11,1.12,6.0,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,16.0,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,27.3,104589.0,,,Chris Guccione,L,201.0,AUS,23.2,6-4 6-4,3.0,R32,77.0,4.0,2.0,56.0,26.0,22.0,20.0,10.0,0.0,0.0,9.0,3.0,65.0,44.0,33.0,8.0,10.0,6.0,8.0,6.0,2265.0,100.0,471.0
2624,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Tipsarevic J.,Starace P.,48.0,73.0,760.0,591.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.29,3.66,1.25,3.75,1.303,4.0,1.26,3.7,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,3.0,104386.0,,,Janko Tipsarevic,R,180.0,SRB,24.3,103808.0,,,Potito Starace,R,188.0,ITA,27.2,6-3 7-6(4),3.0,R32,86.0,12.0,2.0,66.0,37.0,34.0,16.0,11.0,1.0,1.0,2.0,2.0,73.0,54.0,38.0,10.0,10.0,5.0,6.0,48.0,760.0,73.0,591.0
2625,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Zverev M.,Serra F.,78.0,61.0,560.0,663.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.53,2.37,,,1.533,2.375,1.662,2.41,1.62,2.24,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,11.0,104999.0,,Q,Mischa Zverev,L,190.0,GER,21.1,103722.0,,,Florent Serra,R,180.0,FRA,27.6,6-4 6-2,3.0,R32,53.0,1.0,1.0,46.0,33.0,28.0,8.0,9.0,0.0,0.0,2.0,2.0,54.0,41.0,23.0,7.0,9.0,3.0,6.0,78.0,560.0,61.0,663.0
2626,63,St. Petersburg,St. Petersburg Open,20081021,International,Indoor,Carpet,1st Round,3,Gulbis E.,Garcia-Lopez G.,50.0,60.0,754.0,686.0,6.0,0.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.14,5.0,1.18,5.01,1.143,5.0,1.2,5.5,1.17,4.8,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,2.0,105208.0,,,Ernests Gulbis,R,190.0,LAT,20.1,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,25.3,6-0 6-2,3.0,R32,51.0,11.0,1.0,35.0,29.0,25.0,4.0,7.0,0.0,0.0,0.0,2.0,47.0,31.0,15.0,5.0,7.0,1.0,6.0,50.0,754.0,60.0,686.0
2627,63,St. Petersburg,St. Petersburg Open,20081022,International,Indoor,Carpet,1st Round,3,Golubev A.,Rochus O.,150.0,107.0,290.0,453.0,6.0,1.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.5,1.5,2.4,1.6,2.5,1.5,2.62,1.581,2.34,1.57,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,10.0,104979.0,,Q,Andrey Golubev,R,185.0,KAZ,21.2,103694.0,,,Olivier Rochus,R,168.0,BEL,27.7,6-1 6-4,3.0,R32,69.0,17.0,0.0,52.0,24.0,19.0,18.0,9.0,3.0,4.0,1.0,1.0,52.0,28.0,17.0,11.0,8.0,7.0,11.0,150.0,290.0,107.0,453.0
2628,63,St. Petersburg,St. Petersburg Open,20081022,International,Indoor,Carpet,1st Round,3,Murray A.,Troicki V.,4.0,53.0,3420.0,726.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.19,4.76,1.167,4.5,1.187,5.85,1.18,4.6,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,1.0,104918.0,1.0,,Andy Murray,R,190.0,GBR,21.4,104678.0,,,Viktor Troicki,R,193.0,SRB,22.6,6-3 6-3,3.0,R32,67.0,4.0,0.0,48.0,26.0,24.0,13.0,9.0,1.0,1.0,4.0,2.0,57.0,38.0,28.0,6.0,9.0,4.0,7.0,4.0,3420.0,53.0,726.0
2629,63,St. Petersburg,St. Petersburg Open,20081022,International,Indoor,Carpet,1st Round,3,Safin M.,Stakhovsky S.,31.0,87.0,1010.0,526.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.25,3.75,1.3,3.65,1.25,3.75,1.294,4.1,1.26,3.7,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,9.0,103498.0,8.0,,Marat Safin,R,193.0,RUS,28.7,104660.0,,,Sergiy Stakhovsky,R,193.0,UKR,22.7,6-2 6-4,3.0,R32,68.0,9.0,1.0,59.0,26.0,21.0,18.0,9.0,3.0,4.0,1.0,4.0,61.0,38.0,25.0,7.0,9.0,3.0,7.0,31.0,1010.0,87.0,526.0
2630,63,St. Petersburg,St. Petersburg Open,20081022,International,Indoor,Carpet,2nd Round,3,Verdasco F.,Lejnieks K.,16.0,664.0,1410.0,31.0,6.0,1.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.07,7.5,,,1.1,6.5,1.111,8.75,1.08,7.4,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,19.0,104269.0,3.0,,Fernando Verdasco,L,188.0,ESP,24.9,105122.0,,WC,Karlis Lejnieks,R,,LAT,20.5,6-1 6-3,3.0,R16,65.0,2.0,4.0,43.0,27.0,24.0,10.0,8.0,1.0,1.0,3.0,1.0,59.0,42.0,22.0,6.0,8.0,2.0,6.0,16.0,1410.0,664.0,31.0
2631,63,St. Petersburg,St. Petersburg Open,20081022,International,Indoor,Carpet,2nd Round,3,Schuettler R.,Hrbaty D.,32.0,340.0,1004.0,101.0,6.0,3.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.45,2.8,1.4,2.75,1.435,3.1,1.38,2.95,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,20.0,102783.0,,,Rainer Schuettler,R,180.0,GER,32.4,103103.0,,,Dominik Hrbaty,R,183.0,SVK,30.7,6-3 6-3,3.0,R16,68.0,1.0,4.0,47.0,30.0,27.0,10.0,9.0,1.0,1.0,1.0,1.0,52.0,31.0,19.0,10.0,9.0,4.0,7.0,32.0,1004.0,340.0,101.0
2632,63,St. Petersburg,St. Petersburg Open,20081022,International,Indoor,Carpet,2nd Round,3,Elgin M.,Davydenko N.,145.0,6.0,310.0,2265.0,,,,,,,,,,,,,Walkover,8.0,1.06,,,,,11.0,1.08,8.0,1.07,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,24.0,103863.0,,WC,Mikhail Elgin,R,183.0,RUS,27.0,103786.0,2.0,,Nikolay Davydenko,R,178.0,RUS,27.3,W/O,3.0,R16,,,,,,,,,,,,,,,,,,,,145.0,310.0,6.0,2265.0
2633,63,St. Petersburg,St. Petersburg Open,20081023,International,Indoor,Carpet,2nd Round,3,Tipsarevic J.,Chardy J.,48.0,74.0,760.0,583.0,6.0,4.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.5,2.5,1.64,2.27,1.533,2.375,1.625,2.5,1.57,2.34,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,18.0,104386.0,,,Janko Tipsarevic,R,180.0,SRB,24.3,104871.0,,,Jeremy Chardy,R,188.0,FRA,21.6,6-4 7-6(3),3.0,R16,96.0,11.0,0.0,69.0,40.0,33.0,16.0,11.0,3.0,4.0,6.0,2.0,67.0,49.0,36.0,8.0,11.0,2.0,4.0,48.0,760.0,74.0,583.0
2634,63,St. Petersburg,St. Petersburg Open,20081023,International,Indoor,Carpet,2nd Round,3,Hanescu V.,Kukushkin M.,66.0,158.0,629.0,272.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.33,3.25,1.4,3.0,1.364,3.0,1.417,3.2,1.35,3.1,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,23.0,103812.0,,,Victor Hanescu,R,198.0,ROU,27.2,105062.0,,Q,Mikhail Kukushkin,R,183.0,KAZ,20.8,6-3 7-6(7),3.0,R16,98.0,7.0,4.0,68.0,49.0,35.0,9.0,11.0,0.0,2.0,6.0,4.0,75.0,41.0,29.0,16.0,10.0,3.0,6.0,66.0,629.0,158.0,272.0
2635,63,St. Petersburg,St. Petersburg Open,20081023,International,Indoor,Carpet,2nd Round,3,Golubev A.,Safin M.,150.0,31.0,290.0,1010.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,3.75,1.25,3.95,1.25,3.75,1.25,4.0,1.303,3.8,1.25,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,21.0,104979.0,,Q,Andrey Golubev,R,185.0,KAZ,21.2,103498.0,8.0,,Marat Safin,R,193.0,RUS,28.7,6-4 6-2,3.0,R16,74.0,7.0,4.0,51.0,27.0,24.0,12.0,9.0,1.0,2.0,5.0,2.0,71.0,33.0,19.0,18.0,9.0,6.0,10.0,150.0,290.0,31.0,1010.0
2636,63,St. Petersburg,St. Petersburg Open,20081023,International,Indoor,Carpet,2nd Round,3,Murray A.,Gulbis E.,4.0,50.0,3420.0,754.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.28,3.5,1.32,3.4,1.333,3.25,1.362,3.56,1.36,3.05,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,17.0,104918.0,1.0,,Andy Murray,R,190.0,GBR,21.4,105208.0,,,Ernests Gulbis,R,190.0,LAT,20.1,6-4 6-2,3.0,R16,61.0,5.0,0.0,48.0,28.0,23.0,12.0,9.0,3.0,4.0,4.0,1.0,54.0,36.0,21.0,7.0,9.0,5.0,9.0,4.0,3420.0,50.0,754.0
2637,63,St. Petersburg,St. Petersburg Open,20081023,International,Indoor,Carpet,2nd Round,3,Zverev M.,Youzhny M.,78.0,24.0,560.0,1190.0,7.0,5.0,6.0,4.0,,,,,,,2.0,0.0,Completed,2.75,1.4,2.6,1.5,2.625,1.444,2.87,1.483,2.67,1.45,2008-568,St. Petersburg,Hard,32.0,A,20081020.0,22.0,104999.0,,Q,Mischa Zverev,L,190.0,GER,21.1,104022.0,4.0,,Mikhail Youzhny,R,183.0,RUS,26.3,7-5 6-4,3.0,R16,87.0,5.0,0.0,63.0,50.0,34.0,8.0,11.0,4.0,6.0,0.0,3.0,65.0,42.0,25.0,11.0,11.0,1.0,5.0,78.0,560.0,24.0,1190.0
