,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
31,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Calatrava A.,Fukarek O.,100,106,6.0,7.0,6.0,2.0,6.0,4.0,,,,,2,1,Completed,,,,,,,,,,,2002-891,Chennai,Hard,32.0,A,20011231.0,10.0,102231.0,,,Alex Calatrava,R,190.0,ESP,28.5,102921.0,,,Ota Fukarek,R,190.0,CZE,24.9,6-7(4) 6-2 6-4,3.0,R32,122.0,9.0,0.0,80.0,52.0,44.0,19.0,15.0,0.0,0.0,5.0,4.0,96.0,61.0,44.0,22.0,15.0,8.0,11.0,100.0,415.0,106.0,396.0
32,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Canas G.,Bastl G.,15,115,6.0,4.0,6.0,2.0,,,,,,,2,0,Completed,,,1.4,2.7,1.25,3.3,1.3,2.7,,,2002-891,Chennai,Hard,32.0,A,20011231.0,1.0,103084.0,1.0,,Guillermo Canas,R,185.0,ARG,24.0,102567.0,,,George Bastl,R,183.0,SUI,26.7,6-4 6-2,3.0,R32,83.0,5.0,3.0,48.0,26.0,23.0,14.0,9.0,0.0,0.0,1.0,4.0,64.0,45.0,24.0,10.0,9.0,3.0,6.0,15.0,1572.0,115.0,366.0
33,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Galvani S.,Luzzi F.,140,96,6.0,1.0,6.0,3.0,,,,,,,2,0,Completed,,,2.2,1.6,2.0,1.67,1.75,1.75,,,2002-891,Chennai,Hard,32.0,A,20011231.0,11.0,102999.0,,Q,Stefano Galvani,R,178.0,ITA,24.5,103487.0,,,Federico Luzzi,R,188.0,ITA,21.9,6-1 6-3,3.0,R32,60.0,2.0,0.0,41.0,30.0,22.0,10.0,8.0,0.0,0.0,4.0,5.0,61.0,30.0,17.0,14.0,8.0,3.0,7.0,140.0,287.0,96.0,437.0
34,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Hrbaty D.,Pretzsch A.,36,103,6.0,1.0,6.0,4.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-891,Chennai,Hard,32.0,A,20011231.0,9.0,103103.0,6.0,,Dominik Hrbaty,R,183.0,SVK,23.9,102809.0,,,Axel Pretzsch,R,185.0,GER,25.5,6-1 6-4,3.0,R32,51.0,12.0,0.0,55.0,30.0,24.0,16.0,9.0,2.0,2.0,4.0,3.0,41.0,26.0,18.0,7.0,8.0,2.0,5.0,36.0,1005.0,103.0,404.0
35,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Johansson T.,Heuberger I.,18,112,6.0,4.0,6.0,4.0,,,,,,,2,0,Completed,,,1.2,4.0,1.22,3.55,1.2,3.3,,,2002-891,Chennai,Hard,32.0,A,20011231.0,16.0,102563.0,2.0,,Thomas Johansson,R,180.0,SWE,26.7,102730.0,,,Ivo Heuberger,R,188.0,SUI,25.8,6-4 6-4,3.0,R32,99.0,5.0,3.0,64.0,27.0,23.0,20.0,10.0,2.0,3.0,1.0,1.0,64.0,22.0,17.0,19.0,10.0,1.0,4.0,18.0,1375.0,112.0,367.0
36,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Karlovic I.,Black B.,193,196,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-891,Chennai,Hard,32.0,A,20011231.0,2.0,103333.0,,Q,Ivo Karlovic,R,208.0,CRO,22.8,101647.0,,Q,Byron Black,R,175.0,ZIM,32.2,7-6(2) 6-3,3.0,R32,,,,,,,,,,,,,,,,,,,,193.0,197.0,196.0,191.0
37,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Kucera K.,Balcells J.,101,95,6.0,4.0,3.0,6.0,7.0,5.0,,,,,2,1,Completed,,,1.48,2.45,1.43,2.4,1.3,2.7,,,2002-891,Chennai,Hard,32.0,A,20011231.0,7.0,102344.0,,,Karol Kucera,R,188.0,SVK,27.8,102607.0,,,Juan Balcells,R,190.0,ESP,26.5,6-4 3-6 7-5,3.0,R32,136.0,5.0,4.0,87.0,50.0,39.0,19.0,15.0,4.0,7.0,7.0,6.0,124.0,82.0,51.0,22.0,16.0,22.0,26.0,101.0,412.0,95.0,443.0
38,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Labadze I.,Dupre T.,109,274,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-891,Chennai,Hard,32.0,A,20011231.0,6.0,103789.0,,,Irakli Labadze,L,188.0,GEO,20.5,102406.0,,Q,Thomas Dupre,R,,FRA,27.5,6-4 7-6(0),3.0,R32,96.0,7.0,6.0,84.0,50.0,39.0,13.0,11.0,6.0,8.0,4.0,5.0,78.0,49.0,33.0,11.0,11.0,6.0,9.0,109.0,389.0,274.0,125.0
39,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Okun N.,Pless K.,117,68,6.0,2.0,6.0,4.0,,,,,,,2,0,Completed,,,2.75,1.38,2.75,1.35,2.7,1.3,,,2002-891,Chennai,Hard,32.0,A,20011231.0,4.0,103174.0,,,Noam Okun,R,185.0,ISR,23.7,103709.0,8.0,,Kristian Pless,R,188.0,DEN,20.8,6-2 6-4,3.0,R32,55.0,11.0,0.0,47.0,38.0,31.0,6.0,9.0,1.0,1.0,7.0,2.0,57.0,29.0,19.0,15.0,9.0,4.0,7.0,117.0,363.0,68.0,560.0
40,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Pavel A.,Marin J.A.,28,130,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-891,Chennai,Hard,32.0,A,20011231.0,12.0,102318.0,4.0,,Andrei Pavel,R,183.0,ROU,27.9,102548.0,,LL,Juan Antonio Marin,R,175.0,CRC,26.8,6-3 6-2,3.0,R32,61.0,8.0,1.0,53.0,37.0,28.0,13.0,9.0,3.0,3.0,2.0,1.0,50.0,29.0,17.0,10.0,8.0,1.0,4.0,28.0,1105.0,130.0,305.0
41,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Rochus O.,Lee M.,114,105,6.0,4.0,6.0,3.0,,,,,,,2,0,Completed,,,1.6,2.2,1.57,2.15,1.6,1.9,,,2002-891,Chennai,Hard,32.0,A,20011231.0,15.0,103694.0,,,Olivier Rochus,R,168.0,BEL,20.9,103114.0,,,Martin Lee,L,180.0,GBR,23.9,6-4 6-3,3.0,R32,58.0,2.0,0.0,49.0,34.0,29.0,11.0,10.0,0.0,0.0,3.0,2.0,56.0,30.0,25.0,11.0,9.0,2.0,4.0,114.0,366.0,105.0,399.0
42,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Santoro F.,Wessels P.,22,110,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,,,1.45,2.55,1.45,2.4,1.45,2.2,,,2002-891,Chennai,Hard,32.0,A,20011231.0,5.0,102148.0,3.0,,Fabrice Santoro,R,178.0,FRA,29.0,103193.0,,,Peter Wessels,R,196.0,NED,23.6,7-6(6) 6-3,3.0,R32,90.0,5.0,3.0,62.0,36.0,28.0,15.0,10.0,1.0,2.0,4.0,9.0,80.0,46.0,31.0,15.0,11.0,8.0,11.0,22.0,1210.0,110.0,383.0
43,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Mirnyi M.,120,35,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,,,2.9,1.36,2.75,1.35,2.5,1.35,,,2002-891,Chennai,Hard,32.0,A,20011231.0,13.0,103387.0,,,Paradorn Srichaphan,R,185.0,THA,22.5,103018.0,5.0,,Max Mirnyi,R,196.0,BLR,24.4,6-3 6-3,3.0,R32,83.0,3.0,2.0,73.0,38.0,25.0,20.0,9.0,3.0,4.0,4.0,3.0,61.0,25.0,17.0,16.0,9.0,5.0,9.0,120.0,354.0,35.0,1015.0
44,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Stoliarov A.,Paes L.,81,299,6.0,3.0,6.0,1.0,,,,,,,2,0,Completed,,,1.55,2.3,1.6,2.1,1.6,1.9,,,2002-891,Chennai,Hard,32.0,A,20011231.0,14.0,102911.0,,,Andrei Stoliarov,R,178.0,RUS,24.9,102233.0,,WC,Leander Paes,R,178.0,IND,28.5,6-3 6-1,3.0,R32,55.0,6.0,2.0,46.0,19.0,15.0,18.0,8.0,0.0,0.0,5.0,1.0,40.0,22.0,12.0,10.0,8.0,1.0,5.0,81.0,510.0,299.0,108.0
45,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,van Scheppingen D.,Tabara M.,121,64,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2,1,Completed,,,,,,,,,,,2002-891,Chennai,Hard,32.0,A,20011231.0,8.0,102615.0,,,Dennis Van Scheppingen,R,185.0,NED,26.4,103420.0,7.0,,Michal Tabara,R,175.0,CZE,22.3,4-6 6-3 6-4,3.0,R32,101.0,11.0,5.0,96.0,47.0,37.0,24.0,15.0,7.0,10.0,5.0,3.0,84.0,41.0,31.0,19.0,14.0,4.0,8.0,121.0,343.0,64.0,591.0
46,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,1st Round,3,Vanek J.,Bhupathi M.,102,775,6.0,2.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-891,Chennai,Hard,32.0,A,20011231.0,3.0,103181.0,,,Jiri Vanek,R,185.0,CZE,23.6,102405.0,,WC,Mahesh Bhupathi,R,185.0,IND,27.5,6-2 6-2,3.0,R32,58.0,3.0,0.0,45.0,27.0,23.0,11.0,8.0,1.0,1.0,2.0,3.0,51.0,18.0,11.0,16.0,8.0,7.0,11.0,102.0,411.0,775.0,13.0
47,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,2nd Round,3,Calatrava A.,Hrbaty D.,100,36,2.0,6.0,7.0,5.0,6.0,2.0,,,,,2,1,Completed,,,2.65,1.42,3.0,1.3,2.3,1.4,,,2002-891,Chennai,Hard,32.0,A,20011231.0,21.0,102231.0,,,Alex Calatrava,R,190.0,ESP,28.5,103103.0,6.0,,Dominik Hrbaty,R,183.0,SVK,23.9,2-6 7-5 6-2,3.0,R16,92.0,3.0,5.0,90.0,53.0,41.0,18.0,14.0,9.0,11.0,8.0,4.0,70.0,32.0,27.0,22.0,14.0,0.0,3.0,100.0,415.0,36.0,1005.0
48,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,2nd Round,3,Canas G.,Karlovic I.,15,193,7.0,5.0,6.0,2.0,,,,,,,2,0,Completed,,,,,1.17,4.0,1.2,3.3,,,2002-891,Chennai,Hard,32.0,A,20011231.0,17.0,103084.0,1.0,,Guillermo Canas,R,185.0,ARG,24.0,103333.0,,Q,Ivo Karlovic,R,208.0,CRO,22.8,7-5 6-2,3.0,R16,71.0,3.0,0.0,54.0,40.0,30.0,6.0,10.0,2.0,4.0,11.0,3.0,72.0,37.0,26.0,13.0,10.0,6.0,11.0,15.0,1572.0,193.0,197.0
49,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,2nd Round,3,Johansson T.,Rochus O.,18,114,4.0,6.0,6.0,3.0,6.0,4.0,,,,,2,1,Completed,,,1.26,3.4,1.3,3.0,1.3,2.7,,,2002-891,Chennai,Hard,32.0,A,20011231.0,24.0,102563.0,2.0,,Thomas Johansson,R,180.0,SWE,26.7,103694.0,,,Olivier Rochus,R,168.0,BEL,20.9,4-6 6-3 6-4,3.0,R16,127.0,15.0,1.0,90.0,44.0,34.0,26.0,15.0,1.0,3.0,6.0,2.0,96.0,52.0,34.0,24.0,14.0,3.0,6.0,18.0,1375.0,114.0,366.0
50,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,2nd Round,3,Kucera K.,van Scheppingen D.,101,121,7.0,5.0,7.0,6.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-891,Chennai,Hard,32.0,A,20011231.0,20.0,102344.0,,,Karol Kucera,R,188.0,SVK,27.8,102615.0,,,Dennis Van Scheppingen,R,185.0,NED,26.4,7-5 7-6(2),3.0,R16,105.0,12.0,4.0,75.0,38.0,32.0,17.0,12.0,2.0,4.0,5.0,2.0,102.0,62.0,36.0,23.0,12.0,6.0,9.0,101.0,412.0,121.0,343.0
51,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,2nd Round,3,Pavel A.,Galvani S.,28,140,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,,,1.3,3.2,1.3,3.0,1.25,3.0,,,2002-891,Chennai,Hard,32.0,A,20011231.0,22.0,102318.0,4.0,,Andrei Pavel,R,183.0,ROU,27.9,102999.0,,Q,Stefano Galvani,R,178.0,ITA,24.5,6-3 6-3,3.0,R16,67.0,6.0,0.0,54.0,35.0,23.0,10.0,9.0,1.0,3.0,0.0,3.0,57.0,30.0,15.0,13.0,9.0,6.0,11.0,28.0,1105.0,140.0,287.0
52,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,2nd Round,3,Santoro F.,Labadze I.,22,109,6.0,2.0,6.0,3.0,,,,,,,2,0,Completed,,,,,1.4,2.6,1.45,2.2,,,2002-891,Chennai,Hard,32.0,A,20011231.0,19.0,102148.0,3.0,,Fabrice Santoro,R,178.0,FRA,29.0,103789.0,,,Irakli Labadze,L,188.0,GEO,20.5,6-2 6-3,3.0,R16,71.0,2.0,2.0,57.0,26.0,14.0,22.0,9.0,0.0,2.0,6.0,3.0,48.0,23.0,13.0,9.0,8.0,5.0,10.0,22.0,1210.0,109.0,389.0
53,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Stoliarov A.,120,81,6.0,2.0,6.0,1.0,,,,,,,2,0,Completed,,,2.1,1.65,2.2,1.55,1.9,1.6,,,2002-891,Chennai,Hard,32.0,A,20011231.0,23.0,103387.0,,,Paradorn Srichaphan,R,185.0,THA,22.5,102911.0,,,Andrei Stoliarov,R,178.0,RUS,24.9,6-2 6-1,3.0,R16,71.0,9.0,4.0,54.0,32.0,24.0,12.0,8.0,2.0,2.0,4.0,3.0,66.0,21.0,14.0,18.0,7.0,12.0,16.0,120.0,354.0,81.0,510.0
54,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,2nd Round,3,Vanek J.,Okun N.,102,117,3.0,6.0,7.0,6.0,6.0,4.0,,,,,2,1,Completed,,,,,1.75,1.88,1.75,1.75,,,2002-891,Chennai,Hard,32.0,A,20011231.0,18.0,103181.0,,,Jiri Vanek,R,185.0,CZE,23.6,103174.0,,,Noam Okun,R,185.0,ISR,23.7,3-6 7-6(5) 6-4,3.0,R16,127.0,10.0,2.0,95.0,53.0,40.0,21.0,15.0,2.0,5.0,4.0,4.0,96.0,47.0,35.0,29.0,16.0,4.0,7.0,102.0,411.0,117.0,363.0
55,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,Quarterfinals,3,Canas G.,Vanek J.,15,102,7.0,5.0,1.0,1.0,,,,,,,1,0,Retired,,,1.25,3.5,1.2,3.6,1.2,3.3,,,2002-891,Chennai,Hard,32.0,A,20011231.0,25.0,103084.0,1.0,,Guillermo Canas,R,185.0,ARG,24.0,103181.0,,,Jiri Vanek,R,185.0,CZE,23.6,7-5 1-1 RET,3.0,QF,72.0,7.0,0.0,38.0,22.0,20.0,9.0,7.0,0.0,0.0,5.0,4.0,61.0,33.0,22.0,13.0,8.0,8.0,9.0,15.0,1572.0,102.0,411.0
56,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,Quarterfinals,3,Kucera K.,Santoro F.,101,22,6.0,2.0,6.0,7.0,7.0,6.0,,,,,2,1,Completed,,,1.8,1.9,1.6,2.1,1.6,1.9,,,2002-891,Chennai,Hard,32.0,A,20011231.0,26.0,102344.0,,,Karol Kucera,R,188.0,SVK,27.8,102148.0,3.0,,Fabrice Santoro,R,178.0,FRA,29.0,6-2 6-7(9) 7-6(5),3.0,QF,176.0,6.0,3.0,112.0,58.0,41.0,28.0,16.0,2.0,6.0,3.0,1.0,117.0,70.0,38.0,28.0,16.0,13.0,19.0,101.0,412.0,22.0,1210.0
57,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,Quarterfinals,3,Pavel A.,Calatrava A.,28,100,7.0,6.0,6.0,1.0,,,,,,,2,0,Completed,,,1.38,2.75,1.3,3.0,1.3,2.7,,,2002-891,Chennai,Hard,32.0,A,20011231.0,27.0,102318.0,4.0,,Andrei Pavel,R,183.0,ROU,27.9,102231.0,,,Alex Calatrava,R,190.0,ESP,28.5,7-6(6) 6-1,3.0,QF,96.0,2.0,2.0,75.0,53.0,35.0,13.0,10.0,7.0,9.0,7.0,1.0,75.0,47.0,27.0,11.0,9.0,8.0,12.0,28.0,1105.0,100.0,415.0
58,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Johansson T.,120,18,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2,1,Completed,,,3.0,1.33,3.0,1.3,2.3,1.4,,,2002-891,Chennai,Hard,32.0,A,20011231.0,28.0,103387.0,,,Paradorn Srichaphan,R,185.0,THA,22.5,102563.0,2.0,,Thomas Johansson,R,180.0,SWE,26.7,4-6 6-3 6-2,3.0,QF,95.0,11.0,4.0,73.0,43.0,35.0,16.0,14.0,3.0,5.0,7.0,2.0,73.0,36.0,29.0,16.0,13.0,3.0,7.0,120.0,354.0,18.0,1375.0
59,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,Semifinals,3,Canas G.,Kucera K.,15,101,4.0,6.0,6.0,3.0,6.0,3.0,,,,,2,1,Completed,,,1.48,2.5,1.5,2.25,1.35,2.5,,,2002-891,Chennai,Hard,32.0,A,20011231.0,29.0,103084.0,1.0,,Guillermo Canas,R,185.0,ARG,24.0,102344.0,,,Karol Kucera,R,188.0,SVK,27.8,4-6 6-3 6-3,3.0,SF,131.0,2.0,2.0,91.0,56.0,38.0,16.0,14.0,2.0,5.0,2.0,2.0,69.0,33.0,23.0,17.0,14.0,0.0,5.0,15.0,1572.0,101.0,412.0
60,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,Semifinals,3,Srichaphan P.,Pavel A.,120,28,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,,,2.3,1.55,2.25,1.5,2.3,1.4,,,2002-891,Chennai,Hard,32.0,A,20011231.0,30.0,103387.0,,,Paradorn Srichaphan,R,185.0,THA,22.5,102318.0,4.0,,Andrei Pavel,R,183.0,ROU,27.9,6-3 6-4,3.0,SF,75.0,4.0,2.0,49.0,30.0,25.0,12.0,10.0,0.0,1.0,2.0,4.0,70.0,42.0,30.0,10.0,9.0,11.0,14.0,120.0,354.0,28.0,1105.0
61,2,Chennai,TATA Open,20011231,International,Outdoor,Hard,The Final,3,Canas G.,Srichaphan P.,15,120,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,,,1.42,2.7,1.41,2.5,1.4,2.3,,,2002-891,Chennai,Hard,32.0,A,20011231.0,31.0,103084.0,1.0,,Guillermo Canas,R,185.0,ARG,24.0,103387.0,,,Paradorn Srichaphan,R,185.0,THA,22.5,6-4 7-6(2),3.0,F,106.0,1.0,1.0,59.0,38.0,29.0,13.0,11.0,0.0,2.0,3.0,3.0,84.0,50.0,30.0,17.0,11.0,10.0,13.0,15.0,1572.0,120.0,354.0
62,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Bjorkman J.,Vacek J.,60,75,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2,1,Completed,,,1.67,2.1,1.6,2.1,1.6,1.9,1.5,2.5,2002-451,Doha,Hard,32.0,A,20011231.0,10.0,102035.0,,,Jonas Bjorkman,R,183.0,SWE,29.7,102788.0,,,Jan Vacek,R,198.0,CZE,25.6,6-4 6-7(2) 6-3,3.0,R32,140.0,6.0,1.0,90.0,54.0,43.0,22.0,16.0,3.0,4.0,13.0,5.0,131.0,75.0,54.0,23.0,15.0,12.0,15.0,60.0,605.0,75.0,526.0
63,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Davydenko N.,Youzhny M.,79,58,6.0,4.0,6.0,2.0,,,,,,,2,0,Completed,,,2.45,1.48,2.1,1.6,2.0,1.55,,,2002-451,Doha,Hard,32.0,A,20011231.0,2.0,103786.0,,,Nikolay Davydenko,R,178.0,RUS,20.5,104022.0,,,Mikhail Youzhny,R,183.0,RUS,19.5,6-4 6-2,3.0,R32,95.0,2.0,3.0,63.0,33.0,29.0,11.0,9.0,6.0,7.0,0.0,3.0,79.0,40.0,23.0,19.0,9.0,9.0,13.0,79.0,512.0,58.0,616.0
64,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Dupuis A.,Gaudenzi A.,90,54,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,,,1.67,2.1,1.78,1.85,1.6,1.9,1.727,2.0,2002-451,Doha,Hard,32.0,A,20011231.0,6.0,102179.0,,,Antony Dupuis,R,185.0,FRA,28.8,102247.0,,,Andrea Gaudenzi,R,183.0,ITA,28.4,6-3 6-3,3.0,R32,81.0,6.0,1.0,56.0,34.0,24.0,8.0,9.0,1.0,4.0,1.0,8.0,59.0,31.0,18.0,7.0,9.0,3.0,9.0,90.0,453.0,54.0,701.0
65,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,El Aynaoui Y.,Pioline C.,38,84,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,,,1.55,2.3,1.47,2.38,1.55,2.0,,,2002-451,Doha,Hard,32.0,A,20011231.0,8.0,101962.0,6.0,,Younes El Aynaoui,R,193.0,MAR,30.3,101611.0,,WC,Cedric Pioline,R,188.0,FRA,32.5,7-6(2) 6-4,3.0,R32,104.0,12.0,2.0,73.0,53.0,43.0,9.0,11.0,2.0,3.0,10.0,5.0,89.0,48.0,37.0,18.0,11.0,8.0,10.0,38.0,973.0,84.0,497.0
66,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Ivanisevic G.,Koubek S.,12,63,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2,1,Completed,,,,,,,,,,,2002-451,Doha,Hard,32.0,A,20011231.0,16.0,101964.0,2.0,,Goran Ivanisevic,L,193.0,CRO,30.2,102905.0,,,Stefan Koubek,L,175.0,AUT,24.9,6-4 3-6 6-3,3.0,R32,118.0,11.0,4.0,112.0,63.0,44.0,25.0,14.0,9.0,10.0,2.0,3.0,99.0,54.0,38.0,26.0,14.0,5.0,7.0,12.0,1761.0,63.0,598.0
67,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Kafelnikov Y.,Vacek D.,4,393,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,,,1.18,4.25,1.2,3.7,1.2,3.3,1.2,4.0,2002-451,Doha,Hard,32.0,A,20011231.0,1.0,102338.0,1.0,,Yevgeny Kafelnikov,R,190.0,RUS,27.8,101888.0,,,Daniel Vacek,R,190.0,CZE,30.7,7-6(0) 6-4,3.0,R32,83.0,7.0,3.0,71.0,31.0,23.0,21.0,11.0,3.0,6.0,6.0,1.0,67.0,40.0,28.0,7.0,11.0,1.0,5.0,4.0,3090.0,393.0,72.0
68,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Knowle J.,Portas A.,134,20,6.0,4.0,1.0,6.0,7.0,6.0,,,,,2,1,Completed,,,,,2.3,1.5,1.9,1.6,,,2002-451,Doha,Hard,32.0,A,20011231.0,12.0,102382.0,,Q,Julian Knowle,L,188.0,AUT,27.6,102287.0,3.0,,Albert Portas,R,188.0,ESP,28.1,6-4 1-6 7-6(0),3.0,R32,132.0,2.0,4.0,54.0,32.0,21.0,9.0,8.0,5.0,8.0,5.0,2.0,58.0,42.0,29.0,7.0,9.0,6.0,8.0,134.0,297.0,20.0,1220.0
69,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Mantilla F.,Caratti C.,45,238,6.0,1.0,6.0,1.0,,,,,,,2,0,Completed,,,,,,,,,,,2002-451,Doha,Hard,32.0,A,20011231.0,13.0,102456.0,8.0,,Felix Mantilla,R,180.0,ESP,27.2,101750.0,,Q,Cristiano Caratti,R,178.0,ITA,31.6,6-1 6-1,3.0,R32,66.0,3.0,2.0,53.0,30.0,23.0,11.0,7.0,3.0,3.0,4.0,1.0,51.0,34.0,14.0,9.0,7.0,9.0,14.0,45.0,850.0,238.0,150.0
70,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Montanes A.,Sanchez D.,65,74,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,,,1.95,1.75,1.87,1.75,1.8,1.7,,,2002-451,Doha,Hard,32.0,A,20011231.0,3.0,103656.0,,,Albert Montanes,R,175.0,ESP,21.0,103176.0,,,David Sanchez,R,183.0,ESP,23.6,6-3 6-2,3.0,R32,76.0,3.0,4.0,62.0,35.0,27.0,15.0,9.0,7.0,7.0,3.0,1.0,46.0,26.0,19.0,9.0,8.0,1.0,4.0,65.0,585.0,74.0,531.0
71,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Novak J.,Hipfl M.,29,76,3.0,6.0,6.0,3.0,6.0,2.0,,,,,2,1,Completed,,,1.28,3.3,1.35,2.7,1.35,2.5,,,2002-451,Doha,Hard,32.0,A,20011231.0,5.0,102562.0,4.0,,Jiri Novak,R,190.0,CZE,26.7,103182.0,,,Markus Hipfl,R,178.0,AUT,23.6,3-6 6-3 6-2,3.0,R32,93.0,4.0,2.0,79.0,56.0,33.0,15.0,13.0,3.0,6.0,2.0,1.0,79.0,48.0,31.0,13.0,13.0,3.0,8.0,29.0,1091.0,76.0,520.0
72,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Ogorodov O.,Al Khulaifi N.G.,148,-1,6.0,1.0,6.0,2.0,,,,,,,2,0,Completed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73,3,Doha,Qatar Open,20011231,International,Outdoor,Hard,1st Round,3,Schuettler R.,Nieminen J.,43,61,6.0,3.0,6.0,2.0,,,,,,,2,0,Completed,,,1.6,2.2,1.55,2.2,1.6,1.9,,,2002-451,Doha,Hard,32.0,A,20011231.0,4.0,102783.0,7.0,,Rainer Schuettler,R,180.0,GER,25.6,103813.0,,,Jarkko Nieminen,L,185.0,FIN,20.4,6-3 6-2,3.0,R32,60.0,5.0,1.0,48.0,27.0,21.0,16.0,9.0,2.0,2.0,3.0,2.0,44.0,26.0,18.0,8.0,8.0,0.0,3.0,43.0,885.0,61.0,603.0
