,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2383,52,Beijing,China Open,20051209,International,Outdoor,Hard,1st Round,3,Wessels P.,Arthurs W.,115,98.0,371.0,420.0,7.0,6.0,6,4,,,,,,,2.0,0.0,Completed,1.72,2.0,1.7,2.1,1.75,2.05,,,1.73,2.27,2005-747,Beijing,Hard,32.0,A,20050912.0,3.0,103193.0,,,Peter Wessels,R,196.0,NED,27.3,101885.0,,,Wayne Arthurs,L,190.0,AUS,34.4,7-6(5) 6-4,3.0,R32,73.0,12.0,0.0,64.0,41.0,33.0,18.0,11.0,1.0,1.0,13.0,10.0,72.0,43.0,35.0,15.0,11.0,4.0,5.0,115.0,371.0,98.0,420.0
2384,52,Beijing,China Open,20051209,International,Outdoor,Hard,1st Round,3,Moya C.,Srichaphan P.,33,55.0,990.0,715.0,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,1.83,1.83,1.93,1.83,2.1,1.7,1.6,2.0,2.15,1.8,2005-747,Beijing,Hard,32.0,A,20050912.0,9.0,102845.0,8.0,,Carlos Moya,R,190.0,ESP,29.0,103387.0,,,Paradorn Srichaphan,R,185.0,THA,26.2,7-6(6) 6-3,3.0,R32,81.0,2.0,2.0,64.0,30.0,24.0,24.0,11.0,1.0,2.0,6.0,4.0,65.0,31.0,27.0,16.0,10.0,0.0,2.0,33.0,990.0,55.0,715.0
2385,52,Beijing,China Open,20051209,International,Outdoor,Hard,1st Round,3,Ferrero J.C.,Lee H.T.,23,93.0,1225.0,443.0,4.0,6.0,6,3,7,5,,,,,2.0,1.0,Completed,1.33,3.0,1.3,3.4,1.25,3.74,1.35,2.7,1.376,3.46,2005-747,Beijing,Hard,32.0,A,20050912.0,8.0,103507.0,6.0,,Juan Carlos Ferrero,R,183.0,ESP,25.5,102703.0,,,Hyung Taik Lee,R,180.0,KOR,29.6,4-6 6-3 7-5,3.0,R32,128.0,3.0,3.0,81.0,53.0,39.0,20.0,15.0,3.0,4.0,4.0,4.0,113.0,66.0,46.0,23.0,16.0,13.0,16.0,23.0,1225.0,93.0,443.0
2386,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Wang Y. Jr,Gregorc L.,401,574.0,71.0,37.0,7.0,6.0,6,1,,,,,,,2.0,0.0,Completed,,,,,,,,,,,2005-747,Beijing,Hard,32.0,A,20050912.0,4.0,103817.0,,WC,Yu Jr Wang,L,,CHN,24.1,104305.0,,Q,Luka Gregorc,R,,SLO,21.5,7-6(5) 6-1,3.0,R32,91.0,1.0,1.0,59.0,45.0,34.0,9.0,10.0,1.0,1.0,4.0,7.0,68.0,36.0,28.0,10.0,9.0,5.0,7.0,401.0,71.0,574.0,37.0
2387,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Johansson T.,Bjorkman J.,15,94.0,1420.0,438.0,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,1.36,2.87,1.33,3.2,1.3,3.35,1.3,2.9,1.329,3.74,2005-747,Beijing,Hard,32.0,A,20050912.0,12.0,102563.0,4.0,,Thomas Johansson,R,180.0,SWE,30.4,102035.0,,WC,Jonas Bjorkman,R,183.0,SWE,33.4,6-4 6-3,3.0,R32,70.0,6.0,0.0,44.0,29.0,25.0,11.0,9.0,0.0,0.0,1.0,3.0,61.0,39.0,26.0,11.0,10.0,7.0,10.0,15.0,1420.0,94.0,438.0
2388,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Hadad A.,Norman D.,344,113.0,91.0,380.0,7.0,5.0,7,6,,,,,,,2.0,0.0,Completed,,,,,,,,,,,2005-747,Beijing,Hard,32.0,A,20050912.0,6.0,103145.0,,Q,Amir Hadad,R,183.0,ISR,27.5,101868.0,,,Dick Norman,L,203.0,BEL,34.5,7-5 7-6(7),3.0,R32,80.0,4.0,0.0,75.0,66.0,48.0,7.0,12.0,1.0,2.0,11.0,3.0,67.0,53.0,41.0,7.0,12.0,0.0,2.0,344.0,91.0,113.0,380.0
2389,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Udomchoke D.,Okun N.,147,172.0,281.0,241.0,7.0,6.0,3,6,6,4,,,,,2.0,1.0,Completed,1.83,1.83,1.9,1.85,2.15,1.65,1.8,1.8,2.21,1.763,2005-747,Beijing,Hard,32.0,A,20050912.0,14.0,103821.0,,,Danai Udomchoke,R,173.0,THA,24.0,103174.0,,,Noam Okun,R,185.0,ISR,27.4,7-6(4) 3-6 6-4,3.0,R32,128.0,2.0,2.0,109.0,70.0,40.0,24.0,16.0,10.0,15.0,4.0,3.0,95.0,58.0,40.0,17.0,15.0,3.0,7.0,147.0,281.0,172.0,241.0
2390,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Nalbandian D.,Pless K.,9,186.0,1915.0,226.0,6.0,3.0,7,6,,,,,,,2.0,0.0,Completed,1.08,6.5,1.12,6.0,1.15,4.92,1.15,4.0,1.151,6.94,2005-747,Beijing,Hard,32.0,A,20050912.0,5.0,103900.0,3.0,,David Nalbandian,R,180.0,ARG,23.6,103709.0,,,Kristian Pless,R,188.0,DEN,24.5,6-3 7-6(2),3.0,R32,81.0,3.0,2.0,75.0,46.0,37.0,15.0,11.0,5.0,6.0,6.0,3.0,64.0,37.0,25.0,14.0,10.0,3.0,5.0,9.0,1915.0,186.0,226.0
2391,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Nieminen J.,Schuettler R.,36,91.0,912.0,450.0,6.0,4.0,6,2,,,,,,,2.0,0.0,Completed,1.44,2.62,1.45,2.7,1.53,2.4,1.5,2.2,1.469,2.93,2005-747,Beijing,Hard,32.0,A,20050912.0,11.0,103813.0,,,Jarkko Nieminen,L,185.0,FIN,24.1,102783.0,,,Rainer Schuettler,R,180.0,GER,29.3,6-4 6-2,3.0,R32,70.0,0.0,2.0,50.0,35.0,28.0,6.0,9.0,1.0,2.0,2.0,5.0,62.0,30.0,22.0,12.0,9.0,2.0,6.0,36.0,912.0,91.0,450.0
2392,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Coria G.,Zeng S.X.,8,921.0,2015.0,10.0,6.0,2.0,6,1,,,,,,,2.0,0.0,Completed,1.03,10.0,,,,,1.03,7.0,1.056,15.71,2005-747,Beijing,Hard,32.0,A,20050912.0,16.0,103909.0,2.0,,Guillermo Coria,R,175.0,ARG,23.6,103830.0,,Q,Shao Xuan Zeng,R,185.0,CHN,24.0,6-2 6-1,3.0,R32,58.0,0.0,3.0,45.0,34.0,28.0,5.0,8.0,0.0,1.0,0.0,2.0,53.0,44.0,18.0,3.0,7.0,7.0,12.0,8.0,2015.0,921.0,10.0
2393,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Gimelstob J.,Karanusic R.,95,151.0,433.0,271.0,6.0,4.0,6,1,,,,,,,2.0,0.0,Completed,1.5,2.5,1.53,2.45,1.6,2.3,1.6,2.0,1.578,2.63,2005-747,Beijing,Hard,32.0,A,20050912.0,2.0,102925.0,,,Justin Gimelstob,R,196.0,USA,28.6,104056.0,,,Roko Karanusic,R,183.0,CRO,23.0,6-4 6-1,3.0,R32,61.0,4.0,3.0,43.0,27.0,21.0,12.0,8.0,0.0,0.0,1.0,2.0,50.0,33.0,19.0,7.0,9.0,2.0,6.0,95.0,433.0,151.0,271.0
2394,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Youzhny M.,Healey N.,24,270.0,1220.0,136.0,7.0,5.0,6,4,,,,,,,2.0,0.0,Completed,1.1,6.0,,,,,1.15,4.0,1.14,7.45,2005-747,Beijing,Hard,32.0,A,20050912.0,13.0,104022.0,7.0,,Mikhail Youzhny,R,183.0,RUS,23.2,103516.0,,Q,Nathan Healey,R,180.0,AUS,25.5,7-5 6-4,3.0,R32,91.0,2.0,1.0,65.0,41.0,27.0,15.0,11.0,0.0,2.0,5.0,4.0,87.0,54.0,35.0,11.0,11.0,5.0,9.0,24.0,1220.0,270.0,136.0
2395,52,Beijing,China Open,20050913,International,Outdoor,Hard,1st Round,3,Matsui T.,Sun P.,443,320.0,62.0,105.0,6.0,4.0,5,7,6,4,,,,,2.0,1.0,Completed,,,,,,,2.35,1.45,,,2005-747,Beijing,Hard,32.0,A,20050912.0,15.0,103175.0,,LL,Toshihide Matsui,R,180.0,JPN,27.4,104261.0,,WC,Peng Sun,R,,CHN,21.9,6-4 5-7 6-4,3.0,R32,143.0,6.0,6.0,111.0,73.0,42.0,23.0,16.0,6.0,10.0,1.0,10.0,119.0,79.0,51.0,16.0,16.0,10.0,15.0,443.0,62.0,320.0,105.0
2396,52,Beijing,China Open,20050914,International,Outdoor,Hard,1st Round,3,Nadal R.,Wang Y.T.,2,100.0,4360.0,417.0,6.0,2.0,6,4,,,,,,,2.0,0.0,Completed,1.05,8.0,1.03,11.0,1.05,8.5,1.05,6.0,1.069,12.0,2005-747,Beijing,Hard,32.0,A,20050912.0,1.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,19.2,104499.0,,,Jimmy Wang,R,178.0,TPE,20.5,6-2 6-4,3.0,R32,88.0,2.0,3.0,61.0,38.0,25.0,11.0,9.0,3.0,5.0,1.0,2.0,75.0,53.0,30.0,8.0,9.0,11.0,16.0,2.0,4360.0,100.0,417.0
2397,52,Beijing,China Open,20050914,International,Outdoor,Hard,2nd Round,3,Ferrero J.C.,Tursunov D.,23,135.0,1225.0,302.0,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,1.39,2.75,1.45,2.7,1.5,2.45,1.4,2.5,1.526,2.7,2005-747,Beijing,Hard,32.0,A,20050912.0,20.0,103507.0,6.0,,Juan Carlos Ferrero,R,183.0,ESP,25.5,104098.0,,,Dmitry Tursunov,R,185.0,RUS,22.7,6-4 7-6(4),3.0,R16,110.0,5.0,3.0,94.0,60.0,40.0,16.0,11.0,8.0,10.0,15.0,4.0,68.0,35.0,27.0,17.0,11.0,3.0,6.0,23.0,1225.0,135.0,302.0
2398,52,Beijing,China Open,20050914,International,Outdoor,Hard,2nd Round,3,Nalbandian D.,Hadad A.,9,344.0,1915.0,91.0,6.0,4.0,6,0,,,,,,,2.0,0.0,Completed,1.06,8.0,1.07,8.0,1.1,6.75,1.1,5.0,1.071,13.0,2005-747,Beijing,Hard,32.0,A,20050912.0,19.0,103900.0,3.0,,David Nalbandian,R,180.0,ARG,23.6,103145.0,,Q,Amir Hadad,R,183.0,ISR,27.5,6-4 6-0,3.0,R16,50.0,3.0,2.0,40.0,28.0,25.0,8.0,8.0,2.0,2.0,2.0,1.0,49.0,29.0,16.0,9.0,8.0,4.0,8.0,9.0,1915.0,344.0,91.0
2399,52,Beijing,China Open,20050914,International,Outdoor,Hard,2nd Round,3,Moya C.,Koubek S.,33,106.0,990.0,408.0,3.0,6.0,6,3,6,2,,,,,2.0,1.0,Completed,1.25,3.75,1.28,3.55,1.35,3.1,1.2,3.6,1.325,3.78,2005-747,Beijing,Hard,32.0,A,20050912.0,21.0,102845.0,8.0,,Carlos Moya,R,190.0,ESP,29.0,102905.0,,,Stefan Koubek,L,175.0,AUT,28.6,3-6 6-3 6-2,3.0,R16,89.0,7.0,5.0,82.0,43.0,33.0,20.0,13.0,3.0,5.0,6.0,3.0,73.0,50.0,34.0,12.0,13.0,1.0,5.0,33.0,990.0,106.0,408.0
2400,52,Beijing,China Open,20050914,International,Outdoor,Hard,2nd Round,3,Johansson T.,Nieminen J.,15,36.0,1420.0,912.0,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.72,2.0,1.77,2.0,1.75,2.0,1.7,1.9,1.758,2.22,2005-747,Beijing,Hard,32.0,A,20050912.0,22.0,102563.0,4.0,,Thomas Johansson,R,180.0,SWE,30.4,103813.0,,,Jarkko Nieminen,L,185.0,FIN,24.1,6-4 6-4,3.0,R16,77.0,11.0,1.0,61.0,39.0,33.0,11.0,10.0,3.0,3.0,2.0,0.0,63.0,35.0,26.0,14.0,10.0,5.0,7.0,15.0,1420.0,36.0,912.0
2401,52,Beijing,China Open,20050916,International,Outdoor,Hard,2nd Round,3,Coria G.,Matsui T.,8,443.0,2015.0,62.0,6.0,1.0,6,0,,,,,,,2.0,0.0,Completed,1.03,10.0,1.02,12.0,1.05,8.5,1.02,8.0,1.04,19.85,2005-747,Beijing,Hard,32.0,A,20050912.0,24.0,103909.0,2.0,,Guillermo Coria,R,175.0,ARG,23.6,103175.0,,LL,Toshihide Matsui,R,180.0,JPN,27.4,6-1 6-0,3.0,R16,54.0,4.0,3.0,36.0,22.0,18.0,9.0,6.0,3.0,3.0,2.0,3.0,61.0,37.0,20.0,4.0,7.0,6.0,12.0,8.0,2015.0,443.0,62.0
2402,52,Beijing,China Open,20050916,International,Outdoor,Hard,2nd Round,3,Youzhny M.,Udomchoke D.,24,147.0,1220.0,281.0,7.0,5.0,6,1,,,,,,,2.0,0.0,Completed,1.12,5.5,1.13,5.65,1.17,4.67,1.2,3.6,1.177,6.05,2005-747,Beijing,Hard,32.0,A,20050912.0,23.0,104022.0,7.0,,Mikhail Youzhny,R,183.0,RUS,23.2,103821.0,,,Danai Udomchoke,R,173.0,THA,24.0,7-5 6-1,3.0,R16,69.0,3.0,4.0,60.0,35.0,25.0,14.0,10.0,2.0,4.0,2.0,3.0,59.0,25.0,17.0,12.0,9.0,4.0,9.0,24.0,1220.0,147.0,281.0
2403,52,Beijing,China Open,20050916,International,Outdoor,Hard,2nd Round,3,Nadal R.,Gimelstob J.,2,95.0,4360.0,433.0,5.0,7.0,6,4,6,4,,,,,2.0,1.0,Completed,1.03,10.0,1.04,10.0,1.05,8.5,1.05,6.0,1.033,25.0,2005-747,Beijing,Hard,32.0,A,20050912.0,17.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,19.2,102925.0,,,Justin Gimelstob,R,196.0,USA,28.6,5-7 6-4 6-4,3.0,R16,152.0,5.0,0.0,104.0,75.0,53.0,18.0,16.0,10.0,12.0,10.0,3.0,97.0,53.0,38.0,24.0,16.0,5.0,8.0,2.0,4360.0,95.0,433.0
2404,52,Beijing,China Open,20050916,International,Outdoor,Hard,2nd Round,3,Wessels P.,Wang Y. Jr,115,401.0,371.0,71.0,6.0,1.0,7,6,,,,,,,2.0,0.0,Completed,1.16,4.5,1.17,4.85,1.17,4.67,1.15,4.0,1.185,5.9,2005-747,Beijing,Hard,32.0,A,20050912.0,18.0,103193.0,,,Peter Wessels,R,196.0,NED,27.3,103817.0,,WC,Yu Jr Wang,L,,CHN,24.1,6-1 7-6(9),3.0,R16,109.0,11.0,2.0,76.0,56.0,44.0,11.0,10.0,3.0,3.0,4.0,7.0,86.0,63.0,43.0,8.0,9.0,8.0,10.0,115.0,371.0,401.0,71.0
2405,52,Beijing,China Open,20050916,International,Outdoor,Hard,Quarterfinals,3,Johansson T.,Moya C.,15,33.0,1420.0,990.0,7.0,6.0,6,3,,,,,,,2.0,0.0,Completed,1.66,2.1,1.65,2.2,1.65,2.15,1.7,1.9,1.667,2.4,2005-747,Beijing,Hard,32.0,A,20050912.0,27.0,102563.0,4.0,,Thomas Johansson,R,180.0,SWE,30.4,102845.0,8.0,,Carlos Moya,R,190.0,ESP,29.0,7-6(3) 6-3,3.0,QF,77.0,4.0,2.0,63.0,40.0,34.0,12.0,11.0,0.0,1.0,6.0,2.0,57.0,31.0,26.0,11.0,10.0,0.0,2.0,15.0,1420.0,33.0,990.0
2406,52,Beijing,China Open,20050916,International,Outdoor,Hard,Quarterfinals,3,Ferrero J.C.,Nalbandian D.,23,9.0,1225.0,1915.0,6.0,2.0,3,6,6,3,,,,,2.0,1.0,Completed,2.37,1.53,2.4,1.55,2.3,1.6,2.2,1.5,2.8,1.5,2005-747,Beijing,Hard,32.0,A,20050912.0,26.0,103507.0,6.0,,Juan Carlos Ferrero,R,183.0,ESP,25.5,103900.0,3.0,,David Nalbandian,R,180.0,ARG,23.6,6-2 3-6 6-3,3.0,QF,111.0,5.0,0.0,78.0,58.0,42.0,12.0,13.0,7.0,8.0,4.0,3.0,77.0,51.0,36.0,12.0,13.0,1.0,4.0,23.0,1225.0,9.0,1915.0
2407,52,Beijing,China Open,20050916,International,Outdoor,Hard,Quarterfinals,3,Coria G.,Youzhny M.,8,24.0,2015.0,1220.0,6.0,4.0,1,6,6,2,,,,,2.0,1.0,Completed,1.39,2.75,1.42,2.8,,,,,1.472,2.92,2005-747,Beijing,Hard,32.0,A,20050912.0,28.0,103909.0,2.0,,Guillermo Coria,R,175.0,ARG,23.6,104022.0,7.0,,Mikhail Youzhny,R,183.0,RUS,23.2,6-4 1-6 6-1,3.0,QF,106.0,4.0,3.0,67.0,46.0,28.0,11.0,12.0,2.0,6.0,4.0,4.0,85.0,44.0,28.0,18.0,12.0,11.0,16.0,8.0,2015.0,24.0,1220.0
2408,52,Beijing,China Open,20050916,International,Outdoor,Hard,Quarterfinals,3,Nadal R.,Wessels P.,2,115.0,4360.0,371.0,7.0,6.0,6,2,,,,,,,2.0,0.0,Completed,1.07,7.5,1.05,9.0,,,,,1.078,11.25,2005-747,Beijing,Hard,32.0,A,20050912.0,25.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,19.2,103193.0,,,Peter Wessels,R,196.0,NED,27.3,7-6(3) 6-2,3.0,QF,83.0,4.0,3.0,62.0,40.0,32.0,14.0,10.0,3.0,4.0,5.0,1.0,74.0,42.0,30.0,13.0,10.0,7.0,10.0,2.0,4360.0,115.0,371.0
2409,52,Beijing,China Open,20050917,International,Outdoor,Hard,Semifinals,3,Coria G.,Johansson T.,8,15.0,2015.0,1420.0,4.0,6.0,7,5,6,2,,,,,2.0,1.0,Completed,1.57,2.25,1.65,2.2,1.7,2.1,1.65,1.95,1.741,2.25,2005-747,Beijing,Hard,32.0,A,20050912.0,30.0,103909.0,2.0,,Guillermo Coria,R,175.0,ARG,23.6,102563.0,4.0,,Thomas Johansson,R,180.0,SWE,30.4,4-6 7-5 6-2,3.0,SF,119.0,5.0,11.0,101.0,64.0,43.0,18.0,15.0,6.0,9.0,8.0,5.0,97.0,60.0,44.0,10.0,15.0,3.0,8.0,8.0,2015.0,15.0,1420.0
2410,52,Beijing,China Open,20050917,International,Outdoor,Hard,Semifinals,3,Nadal R.,Ferrero J.C.,2,23.0,4360.0,1225.0,6.0,4.0,6,4,,,,,,,2.0,0.0,Completed,1.19,4.33,1.2,4.4,1.25,3.75,1.25,3.2,1.247,4.65,2005-747,Beijing,Hard,32.0,A,20050912.0,29.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,19.2,103507.0,6.0,,Juan Carlos Ferrero,R,183.0,ESP,25.5,6-4 6-4,3.0,SF,89.0,3.0,1.0,50.0,29.0,23.0,15.0,10.0,0.0,1.0,2.0,0.0,54.0,38.0,28.0,6.0,10.0,3.0,6.0,2.0,4360.0,23.0,1225.0
2411,52,Beijing,China Open,20050918,International,Outdoor,Hard,The Final,3,Nadal R.,Coria G.,2,8.0,4360.0,2015.0,5.0,7.0,6,1,6,2,,,,,2.0,1.0,Completed,1.22,4.0,1.25,3.85,1.3,3.35,1.3,2.9,1.287,4.18,2005-747,Beijing,Hard,32.0,A,20050912.0,31.0,104745.0,1.0,,Rafael Nadal,L,185.0,ESP,19.2,103909.0,2.0,,Guillermo Coria,R,175.0,ARG,23.6,5-7 6-1 6-2,3.0,F,116.0,4.0,0.0,77.0,62.0,43.0,8.0,14.0,2.0,4.0,4.0,4.0,82.0,61.0,39.0,7.0,13.0,8.0,13.0,2.0,4360.0,8.0,2015.0
2412,53,Bucharest,Open Romania,20051209,International,Outdoor,Clay,1st Round,3,Mathieu P.H.,Sanchez D.,54,116.0,733.0,370.0,2.0,6.0,6,2,6,1,,,,,2.0,1.0,Completed,1.53,2.37,1.55,2.4,,,1.45,2.35,1.621,2.51,2005-773,Bucharest,Clay,32.0,A,20050912.0,13.0,103908.0,7.0,,Paul Henri Mathieu,R,185.0,FRA,23.6,103176.0,,,David Sanchez,R,183.0,ESP,27.3,2-6 6-2 6-1,3.0,R32,89.0,3.0,2.0,65.0,35.0,25.0,19.0,12.0,0.0,2.0,4.0,0.0,63.0,39.0,25.0,9.0,11.0,3.0,7.0,54.0,733.0,116.0,370.0
2413,53,Bucharest,Open Romania,20051209,International,Outdoor,Clay,1st Round,3,Acasuso J.,Chela J.I.,43,53.0,848.0,735.0,6.0,2.0,6,4,,,,,,,2.0,0.0,Completed,1.8,1.9,1.7,2.1,1.85,1.9,1.8,1.8,1.73,2.27,2005-773,Bucharest,Clay,32.0,A,20050912.0,8.0,104076.0,6.0,,Jose Acasuso,R,190.0,ARG,22.8,103428.0,,,Juan Ignacio Chela,R,190.0,ARG,26.0,6-2 6-4,3.0,R32,96.0,5.0,0.0,49.0,27.0,23.0,14.0,9.0,0.0,0.0,1.0,4.0,67.0,42.0,25.0,14.0,9.0,11.0,14.0,43.0,848.0,53.0,735.0
2414,53,Bucharest,Open Romania,20051209,International,Outdoor,Clay,1st Round,3,Mayer F.,Hernandez O.,66,75.0,519.0,499.0,6.0,2.0,6,0,,,,,,,2.0,0.0,Completed,1.39,2.75,1.4,2.85,1.34,3.12,1.4,2.5,1.286,4.2,2005-773,Bucharest,Clay,32.0,A,20050912.0,10.0,104252.0,,,Florian Mayer,R,190.0,GER,21.9,103169.0,,,Oscar Hernandez,R,180.0,ESP,27.4,6-2 6-0,3.0,R32,53.0,2.0,0.0,41.0,31.0,22.0,8.0,7.0,2.0,2.0,0.0,0.0,44.0,29.0,11.0,7.0,7.0,6.0,11.0,66.0,519.0,75.0,499.0
2415,53,Bucharest,Open Romania,20051209,International,Outdoor,Clay,1st Round,3,Serra F.,Crivoi V.,68,318.0,515.0,105.0,3.0,6.0,7,6,6,1,,,,,2.0,1.0,Completed,,,,,,,1.2,3.6,,,2005-773,Bucharest,Clay,32.0,A,20050912.0,15.0,103722.0,,,Florent Serra,R,180.0,FRA,24.5,104003.0,,WC,Victor Crivoi,R,185.0,ROU,23.3,3-6 7-6(5) 6-1,3.0,R32,121.0,4.0,5.0,83.0,45.0,29.0,16.0,13.0,3.0,9.0,3.0,1.0,107.0,74.0,38.0,13.0,15.0,8.0,16.0,68.0,515.0,318.0,105.0
2416,53,Bucharest,Open Romania,20051209,International,Outdoor,Clay,1st Round,3,Sanguinetti D.,Sabau R.,47,79.0,784.0,493.0,6.0,4.0,6,3,,,,,,,2.0,0.0,Completed,2.1,1.66,2.0,1.77,2.0,1.75,1.8,1.8,2.06,1.862,2005-773,Bucharest,Clay,32.0,A,20050912.0,6.0,102106.0,,,Davide Sanguinetti,R,188.0,ITA,33.0,103009.0,,,Razvan Sabau,R,185.0,ROU,28.2,6-4 6-3,3.0,R32,60.0,5.0,0.0,50.0,34.0,28.0,9.0,9.0,0.0,0.0,0.0,4.0,59.0,41.0,25.0,11.0,10.0,2.0,5.0,47.0,784.0,79.0,493.0
2417,53,Bucharest,Open Romania,20050913,International,Outdoor,Clay,1st Round,3,Portas A.,Rochus C.,127,57.0,333.0,704.0,6.0,4.0,6,1,,,,,,,2.0,0.0,Completed,,,,,,,1.95,1.65,,,2005-773,Bucharest,Clay,32.0,A,20050912.0,14.0,102287.0,,Q,Albert Portas,R,188.0,ESP,31.8,103294.0,,,Christophe Rochus,R,170.0,BEL,26.7,6-4 6-1,3.0,R32,75.0,6.0,1.0,49.0,28.0,19.0,10.0,8.0,3.0,5.0,2.0,5.0,59.0,30.0,15.0,11.0,9.0,2.0,8.0,127.0,333.0,57.0,704.0
2418,53,Bucharest,Open Romania,20050913,International,Outdoor,Clay,1st Round,3,Volandri F.,Behrend T.,41,86.0,875.0,462.0,6.0,2.0,6,4,,,,,,,2.0,0.0,Completed,1.22,3.75,1.28,3.55,1.25,3.75,1.25,3.2,1.271,4.39,2005-773,Bucharest,Clay,32.0,A,20050912.0,16.0,103835.0,2.0,,Filippo Volandri,R,183.0,ITA,24.0,102494.0,,,Tomas Behrend,R,193.0,GER,30.7,6-2 6-4,3.0,R32,73.0,1.0,1.0,58.0,38.0,28.0,12.0,9.0,3.0,4.0,0.0,1.0,59.0,35.0,22.0,10.0,9.0,5.0,9.0,41.0,875.0,86.0,462.0
2419,53,Bucharest,Open Romania,20050913,International,Outdoor,Clay,1st Round,3,Verdasco F.,Zabaleta M.,39,67.0,885.0,515.0,6.0,2.0,6,4,,,,,,,2.0,0.0,Completed,1.61,2.2,1.62,2.25,1.6,2.3,1.55,2.1,1.51,2.76,2005-773,Bucharest,Clay,32.0,A,20050912.0,9.0,104269.0,8.0,,Fernando Verdasco,L,188.0,ESP,21.8,103151.0,,,Mariano Zabaleta,R,183.0,ARG,27.5,6-2 6-4,3.0,R32,80.0,2.0,2.0,57.0,44.0,30.0,4.0,9.0,2.0,4.0,1.0,1.0,55.0,35.0,17.0,9.0,9.0,6.0,11.0,39.0,885.0,67.0,515.0
2420,53,Bucharest,Open Romania,20050913,International,Outdoor,Clay,1st Round,3,Andreev I.,Waske A.,52,110.0,739.0,397.0,6.0,4.0,7,6,,,,,,,2.0,0.0,Completed,1.25,3.5,1.28,3.55,1.25,3.75,1.3,2.9,1.326,3.77,2005-773,Bucharest,Clay,32.0,A,20050912.0,3.0,104214.0,,,Igor Andreev,R,185.0,RUS,22.1,102565.0,,,Alexander Waske,R,188.0,GER,30.4,6-4 7-6(4),3.0,R32,91.0,10.0,0.0,57.0,37.0,33.0,16.0,11.0,1.0,1.0,7.0,6.0,82.0,44.0,33.0,18.0,11.0,4.0,5.0,52.0,739.0,110.0,397.0
2421,53,Bucharest,Open Romania,20050913,International,Outdoor,Clay,1st Round,3,Garcia-Lopez G.,Horna L.,89,63.0,453.0,580.0,6.0,3.0,3,6,6,2,,,,,2.0,1.0,Completed,1.72,2.0,1.93,1.83,1.85,1.9,1.7,1.9,1.909,2.0,2005-773,Bucharest,Clay,32.0,A,20050912.0,2.0,104198.0,,,Guillermo Garcia Lopez,R,188.0,ESP,22.2,103632.0,,,Luis Horna,R,180.0,PER,24.9,6-3 3-6 6-2,3.0,R32,126.0,3.0,3.0,81.0,56.0,38.0,15.0,13.0,3.0,5.0,6.0,3.0,94.0,69.0,45.0,10.0,13.0,3.0,7.0,89.0,453.0,63.0,580.0
2422,53,Bucharest,Open Romania,20050913,International,Outdoor,Clay,1st Round,3,Puerta M.,Tipsarevic J.,10,122.0,1737.0,344.0,7.0,6.0,6,2,,,,,,,2.0,0.0,Completed,1.14,5.0,1.13,5.65,1.15,5.2,1.1,5.0,1.181,6.01,2005-773,Bucharest,Clay,32.0,A,20050912.0,1.0,103264.0,1.0,,Mariano Puerta,L,180.0,ARG,26.9,104386.0,,,Janko Tipsarevic,R,180.0,SRB,21.2,7-5 6-2,3.0,R32,81.0,6.0,0.0,48.0,31.0,27.0,10.0,10.0,0.0,1.0,5.0,3.0,68.0,38.0,24.0,12.0,10.0,8.0,12.0,10.0,1737.0,122.0,344.0
