,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2803,64,Stuttgart Masters,Stuttgart TMS,20011015,Masters,Indoor,Hard,Quarterfinals,3,Kafelnikov Y.,Enqvist T.,6,27,7.0,5.0,6.0,4.0,,,,,,,2,0,Completed,1.65,2.1,1.6,2.1,1.6,1.9,1.667,2.1,2001-357,Stuttgart Masters,Hard,48.0,M,20011015.0,42.0,102338.0,5.0,,Yevgeny Kafelnikov,R,190.0,RUS,27.6,102358.0,,,Thomas Enqvist,R,190.0,SWE,27.5,7-5 6-4,3.0,QF,86.0,14.0,3.0,73.0,39.0,29.0,19.0,11.0,5.0,6.0,9.0,3.0,62.0,35.0,25.0,13.0,11.0,3.0,6.0,6.0,2810.0,27.0,1180.0
2804,64,Stuttgart Masters,Stuttgart TMS,20011015,Masters,Indoor,Hard,Quarterfinals,3,Mirnyi M.,Sampras P.,53,10,6.0,4.0,6.0,2.0,,,,,,,2,0,Completed,2.75,1.4,2.7,1.37,2.7,1.3,2.75,1.4,2001-357,Stuttgart Masters,Hard,48.0,M,20011015.0,41.0,103018.0,,Q,Max Mirnyi,R,196.0,BLR,24.2,101948.0,9.0,,Pete Sampras,R,185.0,USA,30.1,6-4 6-2,3.0,QF,67.0,11.0,2.0,60.0,42.0,32.0,9.0,9.0,6.0,6.0,3.0,2.0,52.0,38.0,23.0,7.0,9.0,1.0,4.0,53.0,725.0,10.0,2015.0
2805,64,Stuttgart Masters,Stuttgart TMS,20011015,Masters,Indoor,Hard,Semifinals,3,Haas T.,Hewitt L.,14,3,3.0,6.0,6.0,4.0,7.0,5.0,,,,,2,1,Completed,2.4,1.5,2.25,1.52,2.1,1.5,2.5,1.5,2001-357,Stuttgart Masters,Hard,48.0,M,20011015.0,46.0,103163.0,15.0,,Tommy Haas,R,188.0,GER,23.5,103720.0,3.0,,Lleyton Hewitt,R,180.0,AUS,20.6,2-6 6-3 6-4,3.0,SF,138.0,13.0,2.0,94.0,62.0,43.0,17.0,15.0,5.0,8.0,3.0,6.0,89.0,38.0,27.0,30.0,16.0,8.0,12.0,14.0,1600.0,3.0,3870.0
2806,64,Stuttgart Masters,Stuttgart TMS,20011015,Masters,Indoor,Hard,Semifinals,3,Mirnyi M.,Kafelnikov Y.,53,6,7.0,6.0,6.0,3.0,,,,,,,2,0,Completed,2.4,1.5,2.25,1.52,2.2,1.45,2.25,1.571,2001-357,Stuttgart Masters,Hard,48.0,M,20011015.0,45.0,103018.0,,Q,Max Mirnyi,R,196.0,BLR,24.2,102338.0,5.0,,Yevgeny Kafelnikov,R,190.0,RUS,27.6,7-6(3) 6-3,3.0,SF,88.0,10.0,1.0,74.0,36.0,29.0,20.0,11.0,1.0,3.0,5.0,8.0,68.0,28.0,18.0,23.0,10.0,0.0,3.0,53.0,725.0,6.0,2810.0
2807,64,Stuttgart Masters,Stuttgart TMS,20011015,Masters,Indoor,Hard,The Final,5,Haas T.,Mirnyi M.,14,53,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3,0,Completed,1.5,2.4,1.5,2.3,1.5,2.1,1.5,2.5,2001-357,Stuttgart Masters,Hard,48.0,M,20011015.0,47.0,103163.0,15.0,,Tommy Haas,R,188.0,GER,23.5,103018.0,,Q,Max Mirnyi,R,196.0,BLR,24.2,6-2 6-2 6-2,5.0,F,93.0,9.0,1.0,62.0,33.0,29.0,20.0,12.0,0.0,0.0,11.0,3.0,78.0,44.0,32.0,9.0,12.0,4.0,10.0,14.0,1600.0,53.0,725.0
2808,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Bastl G.,Gambill J.M.,119,21,6.0,4.0,,,,,,,,,1,0,Retired,,,,,,,,,2001-328,Basel,Carpet,32.0,A,20011022.0,4.0,102567.0,,WC,George Bastl,R,183.0,SUI,26.5,102998.0,8.0,,Jan Michael Gambill,R,190.0,USA,24.3,6-4 RET,3.0,R32,45.0,1.0,0.0,30.0,23.0,16.0,6.0,5.0,1.0,1.0,6.0,0.0,30.0,16.0,11.0,8.0,6.0,0.0,1.0,119.0,354.0,21.0,1290.0
2809,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Boutter J.,Kuerten G.,64,1,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,2.9,1.36,2.85,1.3,2.7,1.3,3.25,1.286,2001-328,Basel,Carpet,32.0,A,20011022.0,1.0,102369.0,,,Julien Boutter,R,190.0,FRA,27.5,102856.0,1.0,,Gustavo Kuerten,R,190.0,BRA,25.1,7-6(3) 6-2,3.0,R32,90.0,14.0,7.0,79.0,40.0,32.0,20.0,10.0,5.0,6.0,11.0,3.0,73.0,28.0,20.0,24.0,10.0,4.0,7.0,64.0,610.0,1.0,4655.0
2810,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Clement A.,Gaudio G.,14,50,6.0,4.0,6.0,1.0,,,,,,,2,0,Completed,1.36,2.9,1.35,2.7,1.3,2.7,1.364,2.875,2001-328,Basel,Carpet,32.0,A,20011022.0,13.0,103096.0,5.0,,Arnaud Clement,R,173.0,FRA,23.8,103292.0,,,Gaston Gaudio,R,175.0,ARG,22.8,6-4 6-1,3.0,R32,56.0,8.0,1.0,48.0,31.0,26.0,11.0,9.0,2.0,2.0,2.0,2.0,53.0,35.0,24.0,5.0,8.0,3.0,6.0,14.0,1715.0,50.0,750.0
2811,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Davydenko N.,Blanco G.,97,57,6.0,1.0,6.0,4.0,,,,,,,2,0,Completed,1.67,2.1,1.7,1.9,1.5,2.1,1.667,2.1,2001-328,Basel,Carpet,32.0,A,20011022.0,11.0,103786.0,,LL,Nikolay Davydenko,R,178.0,RUS,20.3,102869.0,,,Galo Blanco,R,173.0,ESP,25.0,6-1 6-4,3.0,R32,64.0,8.0,0.0,48.0,26.0,23.0,9.0,8.0,0.0,1.0,3.0,7.0,66.0,28.0,19.0,12.0,9.0,6.0,11.0,97.0,450.0,57.0,689.0
2812,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Federer R.,Costa A.,13,34,6.0,3.0,6.0,3.0,,,,,,,2,0,Completed,1.26,3.5,1.17,3.8,1.15,3.8,1.25,3.5,2001-328,Basel,Carpet,32.0,A,20011022.0,5.0,103819.0,4.0,,Roger Federer,R,185.0,SUI,20.2,102610.0,,,Albert Costa,R,180.0,ESP,26.3,6-3 6-3,3.0,R32,62.0,9.0,2.0,49.0,32.0,28.0,10.0,9.0,3.0,3.0,2.0,1.0,61.0,41.0,27.0,9.0,9.0,5.0,8.0,13.0,1745.0,34.0,1020.0
2813,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Gaudenzi A.,Robredo T.,58,31,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,3.1,1.33,2.85,1.31,2.5,1.35,2.875,1.364,2001-328,Basel,Carpet,32.0,A,20011022.0,15.0,102247.0,,,Andrea Gaudenzi,R,183.0,ITA,28.2,103990.0,,,Tommy Robredo,R,180.0,ESP,19.4,7-6(3) 6-4,3.0,R32,94.0,3.0,3.0,72.0,40.0,30.0,20.0,11.0,1.0,2.0,7.0,2.0,84.0,53.0,35.0,16.0,11.0,8.0,10.0,58.0,681.0,31.0,1090.0
2814,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Henman T.,Dupuis A.,11,69,6.0,4.0,6.0,1.0,,,,,,,2,0,Completed,1.14,5.0,1.17,3.8,1.15,3.8,1.167,4.5,2001-328,Basel,Carpet,32.0,A,20011022.0,16.0,102450.0,2.0,,Tim Henman,R,185.0,GBR,27.1,102179.0,,,Antony Dupuis,R,185.0,FRA,28.6,6-4 6-1,3.0,R32,62.0,5.0,0.0,44.0,30.0,25.0,11.0,9.0,0.0,0.0,0.0,3.0,47.0,20.0,15.0,13.0,8.0,0.0,3.0,11.0,2075.0,69.0,580.0
2815,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Kratochvil M.,Portas A.,43,24,5.0,7.0,7.0,6.0,6.0,1.0,,,,,2,1,Completed,1.36,2.9,1.33,2.75,1.25,3.0,1.364,2.875,2001-328,Basel,Carpet,32.0,A,20011022.0,14.0,103356.0,,,Michel Kratochvil,R,185.0,SUI,22.5,102287.0,,,Albert Portas,R,188.0,ESP,27.9,5-7 7-6(1) 6-1,3.0,R32,125.0,6.0,9.0,102.0,59.0,39.0,21.0,15.0,3.0,9.0,6.0,8.0,96.0,38.0,25.0,23.0,16.0,0.0,8.0,43.0,909.0,24.0,1200.0
2816,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Malisse X.,Friedl L.,39,613,6.0,3.0,6.0,7.0,6.0,2.0,,,,,2,1,Completed,1.18,4.25,1.11,4.65,1.15,3.8,1.222,3.75,2001-328,Basel,Carpet,32.0,A,20011022.0,6.0,103598.0,,,Xavier Malisse,R,185.0,BEL,21.2,102904.0,,Q,Leos Friedl,R,183.0,CZE,24.8,6-3 6-7(10) 6-2,3.0,R32,125.0,14.0,6.0,112.0,70.0,53.0,19.0,14.0,12.0,14.0,7.0,2.0,99.0,67.0,44.0,12.0,15.0,5.0,11.0,39.0,982.0,613.0,26.0
2817,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Moya C.,Sanguinetti D.,22,80,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,1.25,3.6,1.3,2.85,1.25,3.0,1.333,3.0,2001-328,Basel,Carpet,32.0,A,20011022.0,9.0,102845.0,7.0,,Carlos Moya,R,190.0,ESP,25.1,102106.0,,,Davide Sanguinetti,R,188.0,ITA,29.1,7-6(2) 6-4,3.0,R32,87.0,8.0,2.0,75.0,34.0,28.0,25.0,11.0,2.0,3.0,6.0,1.0,68.0,36.0,26.0,18.0,11.0,3.0,5.0,22.0,1215.0,80.0,514.0
2818,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Pavel A.,Ljubicic I.,23,38,6.0,4.0,6.0,7.0,6.0,3.0,,,,,2,1,Completed,2.15,1.62,1.95,1.65,2.0,1.55,2.1,1.667,2001-328,Basel,Carpet,32.0,A,20011022.0,2.0,102318.0,,,Andrei Pavel,R,183.0,ROU,27.7,103344.0,,,Ivan Ljubicic,R,193.0,CRO,22.5,6-4 6-7(5) 6-3,3.0,R32,111.0,8.0,0.0,87.0,63.0,53.0,16.0,16.0,4.0,4.0,10.0,3.0,91.0,48.0,41.0,21.0,15.0,1.0,3.0,23.0,1205.0,38.0,987.0
2819,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Roddick A.,Huet S.,16,269,6.0,2.0,3.0,6.0,7.0,6.0,,,,,2,1,Completed,1.14,5.0,1.05,6.0,1.05,5.0,1.1,6.0,2001-328,Basel,Carpet,32.0,A,20011022.0,8.0,104053.0,6.0,,Andy Roddick,R,188.0,USA,19.1,101902.0,,Q,Stephane Huet,L,180.0,FRA,30.4,6-2 3-6 7-6(5),3.0,R32,101.0,14.0,5.0,88.0,44.0,38.0,24.0,14.0,1.0,2.0,6.0,2.0,92.0,48.0,38.0,23.0,15.0,3.0,5.0,16.0,1610.0,269.0,132.0
2820,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Rosset M.,Corretja A.,90,12,6.0,4.0,3.0,6.0,6.0,1.0,,,,,2,1,Completed,1.9,1.8,2.1,1.6,1.85,1.65,2.2,1.615,2001-328,Basel,Carpet,32.0,A,20011022.0,12.0,101820.0,,WC,Marc Rosset,R,201.0,SUI,30.9,102374.0,3.0,,Alex Corretja,R,180.0,ESP,27.5,6-4 3-6 6-1,3.0,R32,103.0,8.0,9.0,87.0,46.0,37.0,21.0,13.0,6.0,7.0,12.0,2.0,66.0,25.0,20.0,26.0,13.0,1.0,4.0,90.0,475.0,12.0,1745.0
2821,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Thomann N.,Balcells J.,187,91,6.0,4.0,2.0,6.0,6.0,2.0,,,,,2,1,Completed,1.9,1.8,1.9,1.69,1.8,1.7,2.2,1.615,2001-328,Basel,Carpet,32.0,A,20011022.0,10.0,102143.0,,Q,Nicolas Thomann,R,183.0,FRA,28.8,102607.0,,,Juan Balcells,R,190.0,ESP,26.3,6-4 2-6 6-2,3.0,R32,106.0,12.0,2.0,82.0,62.0,48.0,7.0,13.0,2.0,4.0,9.0,4.0,84.0,61.0,41.0,7.0,13.0,6.0,9.0,187.0,199.0,91.0,471.0
2822,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Ulihrach B.,Lapentti N.,32,28,6.0,4.0,3.0,6.0,6.0,3.0,,,,,2,1,Completed,2.1,1.65,2.05,1.6,1.85,1.65,2.0,1.727,2001-328,Basel,Carpet,32.0,A,20011022.0,3.0,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,26.6,102839.0,,,Nicolas Lapentti,R,188.0,ECU,25.1,6-4 3-6 6-3,3.0,R32,110.0,0.0,3.0,79.0,44.0,36.0,19.0,14.0,0.0,1.0,6.0,3.0,103.0,53.0,41.0,25.0,14.0,8.0,10.0,32.0,1060.0,28.0,1140.0
2823,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,1st Round,3,Zimonjic N.,Vicente F.,243,56,4.0,6.0,6.0,3.0,6.0,2.0,,,,,2,1,Completed,,,,,,,,,2001-328,Basel,Carpet,32.0,A,20011022.0,7.0,102800.0,,Q,Nenad Zimonjic,R,190.0,SRB,25.3,102950.0,,,Fernando Vicente,R,180.0,ESP,24.6,4-6 6-3 6-2,3.0,R32,103.0,5.0,2.0,83.0,49.0,36.0,21.0,14.0,7.0,9.0,1.0,3.0,93.0,68.0,40.0,14.0,13.0,8.0,12.0,243.0,150.0,56.0,705.0
2824,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,2nd Round,3,Bastl G.,Ulihrach B.,119,32,7.0,6.0,7.0,6.0,,,,,,,2,0,Completed,,,,,,,,,2001-328,Basel,Carpet,32.0,A,20011022.0,18.0,102567.0,,WC,George Bastl,R,183.0,SUI,26.5,102539.0,,,Bohdan Ulihrach,R,188.0,CZE,26.6,7-6(3) 7-6(1),3.0,R16,93.0,10.0,0.0,68.0,49.0,39.0,15.0,12.0,0.0,1.0,6.0,2.0,77.0,44.0,29.0,22.0,12.0,3.0,4.0,119.0,354.0,32.0,1060.0
2825,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,2nd Round,3,Boutter J.,Pavel A.,64,23,4.0,6.0,6.0,4.0,6.0,0.0,,,,,2,1,Completed,2.1,1.65,2.05,1.6,2.0,1.55,2.1,1.667,2001-328,Basel,Carpet,32.0,A,20011022.0,17.0,102369.0,,,Julien Boutter,R,190.0,FRA,27.5,102318.0,,,Andrei Pavel,R,183.0,ROU,27.7,4-6 6-4 6-0,3.0,R16,93.0,10.0,5.0,67.0,36.0,30.0,17.0,13.0,2.0,4.0,3.0,2.0,78.0,41.0,28.0,13.0,13.0,3.0,8.0,64.0,610.0,23.0,1205.0
2826,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,2nd Round,3,Davydenko N.,Rosset M.,97,90,7.0,5.0,6.0,1.0,,,,,,,2,0,Completed,2.45,1.48,2.35,1.45,2.3,1.4,2.625,1.444,2001-328,Basel,Carpet,32.0,A,20011022.0,22.0,103786.0,,LL,Nikolay Davydenko,R,178.0,RUS,20.3,101820.0,,WC,Marc Rosset,R,201.0,SUI,30.9,7-5 6-1,3.0,R16,75.0,6.0,1.0,47.0,28.0,20.0,12.0,9.0,1.0,3.0,6.0,7.0,64.0,35.0,19.0,10.0,10.0,5.0,11.0,97.0,450.0,90.0,475.0
2827,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,2nd Round,3,Federer R.,Malisse X.,13,39,6.0,3.0,6.0,4.0,,,,,,,2,0,Completed,1.45,2.55,1.45,2.38,1.35,2.5,1.444,2.625,2001-328,Basel,Carpet,32.0,A,20011022.0,19.0,103819.0,4.0,,Roger Federer,R,185.0,SUI,20.2,103598.0,,,Xavier Malisse,R,185.0,BEL,21.2,6-3 6-4,3.0,R16,63.0,6.0,1.0,54.0,31.0,28.0,13.0,10.0,0.0,0.0,3.0,1.0,58.0,33.0,24.0,13.0,9.0,1.0,3.0,13.0,1745.0,39.0,982.0
2828,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,2nd Round,3,Henman T.,Gaudenzi A.,11,58,6.0,2.0,6.0,1.0,,,,,,,2,0,Completed,1.14,4.85,1.15,4.1,1.1,4.5,1.125,5.5,2001-328,Basel,Carpet,32.0,A,20011022.0,24.0,102450.0,2.0,,Tim Henman,R,185.0,GBR,27.1,102247.0,,,Andrea Gaudenzi,R,183.0,ITA,28.2,6-2 6-1,3.0,R16,65.0,7.0,2.0,47.0,33.0,25.0,10.0,8.0,4.0,4.0,0.0,4.0,51.0,21.0,13.0,12.0,7.0,4.0,8.0,11.0,2075.0,58.0,681.0
2829,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,2nd Round,3,Kratochvil M.,Clement A.,43,14,6.0,3.0,1.0,6.0,7.0,6.0,,,,,2,1,Completed,2.25,1.57,2.03,1.61,2.2,1.45,2.1,1.667,2001-328,Basel,Carpet,32.0,A,20011022.0,23.0,103356.0,,,Michel Kratochvil,R,185.0,SUI,22.5,103096.0,5.0,,Arnaud Clement,R,173.0,FRA,23.8,6-3 1-6 7-6(6),3.0,R16,123.0,1.0,5.0,99.0,58.0,41.0,16.0,14.0,7.0,11.0,5.0,2.0,80.0,43.0,32.0,20.0,14.0,1.0,4.0,43.0,909.0,14.0,1715.0
2830,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,2nd Round,3,Moya C.,Thomann N.,22,187,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,1.25,3.5,1.2,3.6,1.2,3.2,1.25,3.5,2001-328,Basel,Carpet,32.0,A,20011022.0,21.0,102845.0,7.0,,Carlos Moya,R,190.0,ESP,25.1,102143.0,,Q,Nicolas Thomann,R,183.0,FRA,28.8,7-6(4) 6-4,3.0,R16,97.0,10.0,2.0,68.0,38.0,31.0,21.0,11.0,0.0,0.0,11.0,1.0,82.0,54.0,40.0,14.0,11.0,6.0,7.0,22.0,1215.0,187.0,199.0
2831,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,2nd Round,3,Roddick A.,Zimonjic N.,16,243,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,1.18,4.25,1.15,4.15,1.15,3.8,1.143,5.0,2001-328,Basel,Carpet,32.0,A,20011022.0,20.0,104053.0,6.0,,Andy Roddick,R,188.0,USA,19.1,102800.0,,Q,Nenad Zimonjic,R,190.0,SRB,25.3,6-4 7-6(4),3.0,R16,83.0,13.0,2.0,62.0,42.0,36.0,13.0,11.0,0.0,0.0,12.0,3.0,81.0,52.0,39.0,13.0,11.0,4.0,5.0,16.0,1610.0,243.0,150.0
2832,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,Quarterfinals,3,Boutter J.,Bastl G.,64,119,2.0,6.0,7.0,6.0,7.0,6.0,,,,,2,1,Completed,1.57,2.25,1.52,2.2,1.3,2.7,1.533,2.375,2001-328,Basel,Carpet,32.0,A,20011022.0,25.0,102369.0,,,Julien Boutter,R,190.0,FRA,27.5,102567.0,,WC,George Bastl,R,183.0,SUI,26.5,2-6 7-6(2) 7-6(7),3.0,QF,152.0,30.0,19.0,116.0,58.0,51.0,23.0,16.0,5.0,8.0,6.0,1.0,101.0,67.0,54.0,17.0,16.0,3.0,4.0,64.0,610.0,119.0,354.0
2833,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,Quarterfinals,3,Federer R.,Roddick A.,13,16,3.0,6.0,6.0,3.0,7.0,6.0,,,,,2,1,Completed,1.65,2.15,1.6,2.05,1.55,2.0,1.667,2.1,2001-328,Basel,Carpet,32.0,A,20011022.0,26.0,103819.0,4.0,,Roger Federer,R,185.0,SUI,20.2,104053.0,6.0,,Andy Roddick,R,188.0,USA,19.1,3-6 6-3 7-6(5),3.0,QF,101.0,11.0,2.0,84.0,51.0,43.0,18.0,15.0,1.0,3.0,9.0,1.0,93.0,54.0,41.0,22.0,15.0,4.0,6.0,13.0,1745.0,16.0,1610.0
2834,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,Quarterfinals,3,Henman T.,Kratochvil M.,11,43,6.0,0.0,6.0,1.0,,,,,,,2,0,Completed,1.3,3.2,1.25,3.25,1.2,3.2,1.3,3.2,2001-328,Basel,Carpet,32.0,A,20011022.0,28.0,102450.0,2.0,,Tim Henman,R,185.0,GBR,27.1,103356.0,,,Michel Kratochvil,R,185.0,SUI,22.5,6-0 6-1,3.0,QF,45.0,5.0,0.0,33.0,25.0,21.0,4.0,6.0,2.0,2.0,0.0,4.0,31.0,16.0,2.0,4.0,7.0,0.0,6.0,11.0,2075.0,43.0,909.0
2835,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,Quarterfinals,3,Moya C.,Davydenko N.,22,97,7.0,6.0,7.0,6.0,,,,,,,2,0,Completed,1.36,2.9,1.35,2.7,1.35,2.5,1.333,3.0,2001-328,Basel,Carpet,32.0,A,20011022.0,27.0,102845.0,7.0,,Carlos Moya,R,190.0,ESP,25.1,103786.0,,LL,Nikolay Davydenko,R,178.0,RUS,20.3,7-6(4) 7-6(3),3.0,QF,108.0,7.0,0.0,78.0,50.0,39.0,18.0,12.0,0.0,1.0,12.0,1.0,77.0,41.0,33.0,18.0,12.0,2.0,3.0,22.0,1215.0,97.0,450.0
2836,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,Semifinals,3,Federer R.,Boutter J.,13,64,7.0,6.0,6.0,4.0,,,,,,,2,0,Completed,1.38,2.8,1.3,3.0,1.3,2.7,1.333,3.0,2001-328,Basel,Carpet,32.0,A,20011022.0,29.0,103819.0,4.0,,Roger Federer,R,185.0,SUI,20.2,102369.0,,,Julien Boutter,R,190.0,FRA,27.5,7-6(3) 6-4,3.0,SF,90.0,10.0,1.0,70.0,42.0,36.0,16.0,11.0,1.0,1.0,5.0,5.0,68.0,40.0,30.0,14.0,11.0,1.0,2.0,13.0,1745.0,64.0,610.0
2837,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,Semifinals,3,Henman T.,Moya C.,11,22,6.0,1.0,6.0,4.0,,,,,,,2,0,Completed,1.38,2.8,1.4,2.55,1.3,2.7,1.4,2.75,2001-328,Basel,Carpet,32.0,A,20011022.0,30.0,102450.0,2.0,,Tim Henman,R,185.0,GBR,27.1,102845.0,7.0,,Carlos Moya,R,190.0,ESP,25.1,6-1 6-4,3.0,SF,71.0,4.0,2.0,49.0,32.0,25.0,9.0,9.0,2.0,3.0,1.0,1.0,58.0,32.0,16.0,13.0,8.0,5.0,9.0,11.0,2075.0,22.0,1215.0
2838,65,Basel,Swiss Indoors,20011022,International,Indoor,Carpet,The Final,5,Henman T.,Federer R.,11,13,6.0,3.0,6.0,4.0,6.0,2.0,,,,,3,0,Completed,,,,,,,,,2001-328,Basel,Carpet,32.0,A,20011022.0,31.0,102450.0,2.0,,Tim Henman,R,185.0,GBR,27.1,103819.0,4.0,,Roger Federer,R,185.0,SUI,20.2,6-3 6-4 6-2,5.0,F,115.0,7.0,2.0,89.0,63.0,48.0,14.0,14.0,3.0,3.0,2.0,2.0,91.0,51.0,35.0,19.0,13.0,3.0,7.0,11.0,2075.0,13.0,1745.0
2839,66,St. Petersburg,St. Petersburg Open,20011022,International,Indoor,Hard,1st Round,3,Ivanisevic G.,Massu N.,15,81,6.0,2.0,6.0,3.0,,,,,,,2,0,Completed,1.35,2.9,1.2,3.5,1.2,3.2,1.364,2.875,2001-568,St. Petersburg,Hard,32.0,A,20011022.0,9.0,101964.0,5.0,,Goran Ivanisevic,L,193.0,CRO,30.1,103454.0,,,Nicolas Massu,R,183.0,CHI,22.0,6-2 6-3,3.0,R32,55.0,14.0,0.0,52.0,33.0,29.0,10.0,9.0,1.0,1.0,4.0,2.0,43.0,22.0,14.0,10.0,8.0,4.0,7.0,15.0,1631.0,81.0,510.0
2840,66,St. Petersburg,St. Petersburg Open,20011022,International,Indoor,Hard,1st Round,3,Kafelnikov Y.,Sargsian S.,6,93,7.0,6.0,6.0,2.0,,,,,,,2,0,Completed,1.2,4.0,1.2,3.6,1.15,3.8,,,2001-568,St. Petersburg,Hard,32.0,A,20011022.0,16.0,102338.0,2.0,,Yevgeny Kafelnikov,R,190.0,RUS,27.6,102227.0,,Q,Sargis Sargsian,R,180.0,ARM,28.3,7-6(3) 6-2,3.0,R32,77.0,4.0,4.0,66.0,30.0,25.0,17.0,10.0,4.0,7.0,6.0,1.0,62.0,41.0,24.0,8.0,10.0,6.0,11.0,6.0,2915.0,93.0,469.0
2841,66,St. Petersburg,St. Petersburg Open,20011022,International,Indoor,Hard,1st Round,3,Koubek S.,Vanek J.,73,105,6.0,1.0,7.0,6.0,,,,,,,2,0,Completed,1.48,2.45,1.4,2.5,1.45,2.2,1.4,2.75,2001-568,St. Petersburg,Hard,32.0,A,20011022.0,6.0,102905.0,,,Stefan Koubek,L,175.0,AUT,24.8,103181.0,,,Jiri Vanek,R,185.0,CZE,23.4,6-1 7-6(0),3.0,R32,72.0,1.0,1.0,69.0,37.0,29.0,20.0,10.0,3.0,4.0,4.0,4.0,61.0,31.0,20.0,12.0,9.0,5.0,8.0,73.0,548.0,105.0,411.0
2842,66,St. Petersburg,St. Petersburg Open,20011022,International,Indoor,Hard,1st Round,3,Llodra M.,Hrbaty D.,113,26,6.0,3.0,7.0,6.0,,,,,,,2,0,Completed,2.8,1.38,2.9,1.3,2.7,1.3,,,2001-568,St. Petersburg,Hard,32.0,A,20011022.0,7.0,103566.0,,Q,Michael Llodra,L,190.0,FRA,21.4,103103.0,,,Dominik Hrbaty,R,183.0,SVK,23.7,6-3 7-6(3),3.0,R32,76.0,7.0,2.0,65.0,32.0,28.0,20.0,11.0,2.0,3.0,1.0,4.0,73.0,39.0,28.0,16.0,10.0,5.0,7.0,113.0,377.0,26.0,1155.0
2843,66,St. Petersburg,St. Petersburg Open,20011022,International,Indoor,Hard,1st Round,3,Mantilla F.,Labadze I.,47,109,6.0,4.0,7.0,6.0,,,,,,,2,0,Completed,1.9,1.8,1.8,1.8,1.75,1.75,,,2001-568,St. Petersburg,Hard,32.0,A,20011022.0,10.0,102456.0,,,Felix Mantilla,R,180.0,ESP,27.0,103789.0,,Q,Irakli Labadze,L,188.0,GEO,20.3,6-4 7-6(3),3.0,R32,87.0,2.0,2.0,62.0,27.0,24.0,22.0,11.0,1.0,2.0,9.0,7.0,80.0,48.0,33.0,15.0,11.0,4.0,6.0,47.0,845.0,109.0,388.0
