,ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL,tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2202,49,US Open,US Open,20090609,Grand Slam,Outdoor,Hard,3rd Round,5,Gonzalez F.,Berdych T.,11,18.0,2825,1945.0,7.0,5.0,6.0,4.0,6.0,4.0,,,,,3.0,0.0,Completed,1.66,2.1,1.65,2.15,1.66,2.1,1.67,2.1,1.67,2.15,2009-560,US Open,Hard,128.0,G,20090831.0,106.0,103602.0,11.0,,Fernando Gonzalez,R,183.0,CHI,29.0,104607.0,17.0,,Tomas Berdych,R,196.0,CZE,23.9,7-5 6-4 6-4,5.0,R32,132.0,15.0,4.0,99.0,56.0,46.0,25.0,16.0,4.0,4.0,4.0,1.0,98.0,50.0,36.0,29.0,16.0,6.0,9.0,11.0,2825.0,18.0,1945.0
2203,49,US Open,US Open,20090609,Grand Slam,Outdoor,Hard,3rd Round,5,Del Potro J.M.,Koellerer D.,6,62.0,5325,862.0,6.0,1.0,3.0,6.0,6.0,3.0,6.0,3.0,,,3.0,1.0,Completed,1.01,15.0,1.02,11.5,1.015,13.0,1.01,11.0,1.02,15.0,2009-560,US Open,Hard,128.0,G,20090831.0,109.0,105223.0,6.0,,Juan Martin del Potro,R,198.0,ARG,20.9,104230.0,,,Daniel Koellerer,R,180.0,AUT,26.0,6-1 3-6 6-3 6-3,5.0,R32,157.0,20.0,4.0,93.0,58.0,47.0,13.0,17.0,5.0,10.0,0.0,2.0,113.0,79.0,40.0,15.0,17.0,7.0,16.0,6.0,5325.0,62.0,862.0
2204,49,US Open,US Open,20090609,Grand Slam,Outdoor,Hard,3rd Round,5,Tsonga J.W.,Benneteau J.,7,43.0,3920,1079.0,7.0,6.0,6.0,2.0,6.0,4.0,,,,,3.0,0.0,Completed,1.12,5.5,1.16,4.8,1.111,6.0,1.13,5.5,1.14,5.4,2009-560,US Open,Hard,128.0,G,20090831.0,105.0,104542.0,7.0,,Jo-Wilfried Tsonga,R,188.0,FRA,24.3,103898.0,,,Julien Benneteau,R,185.0,FRA,27.6,7-6(4) 6-2 6-4,5.0,R32,132.0,10.0,1.0,89.0,58.0,49.0,19.0,15.0,3.0,3.0,6.0,4.0,98.0,59.0,41.0,21.0,15.0,7.0,10.0,7.0,3920.0,43.0,1079.0
2205,49,US Open,US Open,20090609,Grand Slam,Outdoor,Hard,3rd Round,5,Monfils G.,Acasuso J.,13,47.0,2475,1030.0,6.0,3.0,6.0,4.0,1.0,0.0,,,,,2.0,0.0,Retired,1.16,4.5,1.23,3.89,1.2,4.333,1.29,3.25,1.2,4.35,2009-560,US Open,Hard,128.0,G,20090831.0,107.0,104792.0,13.0,,Gael Monfils,R,193.0,FRA,22.9,104076.0,,,Jose Acasuso,R,190.0,ARG,26.8,6-3 6-4 1-0 RET,5.0,R32,85.0,10.0,1.0,59.0,41.0,33.0,11.0,10.0,1.0,1.0,2.0,2.0,57.0,29.0,22.0,13.0,10.0,3.0,6.0,13.0,2475.0,47.0,1030.0
2206,49,US Open,US Open,20090709,Grand Slam,Outdoor,Hard,3rd Round,5,Cilic M.,Istomin D.,17,108.0,1985,587.0,6.0,1.0,6.0,4.0,6.0,3.0,,,,,3.0,0.0,Completed,1.14,5.0,1.16,4.85,1.14,5.0,1.13,5.5,1.15,5.2,2009-560,US Open,Hard,128.0,G,20090831.0,111.0,105227.0,16.0,,Marin Cilic,R,198.0,CRO,20.9,104797.0,,,Denis Istomin,R,188.0,UZB,22.9,6-1 6-4 6-3,5.0,R32,113.0,2.0,2.0,79.0,38.0,31.0,27.0,13.0,3.0,3.0,1.0,3.0,85.0,59.0,34.0,12.0,13.0,3.0,8.0,17.0,1985.0,108.0,587.0
2207,49,US Open,US Open,20090709,Grand Slam,Outdoor,Hard,3rd Round,5,Murray A.,Dent T.,2,196.0,9610,314.0,6.0,3.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,15.0,1.02,11.5,1.015,13.0,1.01,11.0,1.03,12.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2208,49,US Open,US Open,20090709,Grand Slam,Outdoor,Hard,4th Round,5,Soderling R.,Davydenko N.,12,8.0,2665,3655.0,7.0,5.0,3.0,6.0,6.0,2.0,,,,,2.0,1.0,Retired,1.57,2.25,1.55,2.45,1.57,2.25,1.62,2.25,1.6,2.28,2009-560,US Open,Hard,128.0,G,20090831.0,114.0,104417.0,12.0,,Robin Soderling,R,193.0,SWE,25.0,103786.0,8.0,,Nikolay Davydenko,R,178.0,RUS,28.2,7-5 3-6 6-2 RET,5.0,R16,129.0,8.0,5.0,90.0,50.0,43.0,15.0,15.0,2.0,5.0,4.0,3.0,95.0,65.0,43.0,15.0,14.0,9.0,13.0,12.0,2665.0,8.0,3655.0
2209,49,US Open,US Open,20090709,Grand Slam,Outdoor,Hard,4th Round,5,Federer R.,Robredo T.,1,15.0,12040,2165.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,1.01,15.0,1.03,10.5,1.015,13.0,1.02,13.0,1.03,12.0,2009-560,US Open,Hard,128.0,G,20090831.0,113.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,28.0,103990.0,14.0,,Tommy Robredo,R,180.0,ESP,27.3,7-5 6-2 6-2,5.0,R16,108.0,9.0,0.0,75.0,47.0,41.0,19.0,14.0,4.0,4.0,2.0,2.0,93.0,64.0,40.0,11.0,14.0,5.0,10.0,1.0,12040.0,15.0,2165.0
2210,49,US Open,US Open,20090709,Grand Slam,Outdoor,Hard,4th Round,5,Verdasco F.,Isner J.,10,55.0,3220,914.0,4.0,6.0,6.0,4.0,6.0,4.0,6.0,4.0,,,3.0,1.0,Completed,1.38,2.87,1.45,2.6,1.4,2.75,1.4,2.88,1.42,2.76,2009-560,US Open,Hard,128.0,G,20090831.0,116.0,104269.0,10.0,,Fernando Verdasco,L,188.0,ESP,25.7,104545.0,,,John Isner,R,206.0,USA,24.3,4-6 6-4 6-4 6-4,5.0,R16,146.0,7.0,4.0,102.0,76.0,57.0,16.0,20.0,1.0,4.0,13.0,3.0,102.0,72.0,52.0,16.0,20.0,3.0,8.0,10.0,3220.0,55.0,914.0
2211,49,US Open,US Open,20090809,Grand Slam,Outdoor,Hard,4th Round,5,Djokovic N.,Stepanek R.,4,16.0,7660,2000.0,6.0,1.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.16,4.5,1.28,3.46,1.22,4.0,1.29,3.5,1.25,3.8,2009-560,US Open,Hard,128.0,G,20090831.0,115.0,104925.0,4.0,,Novak Djokovic,R,188.0,SRB,22.2,103285.0,15.0,,Radek Stepanek,R,185.0,CZE,30.7,6-1 6-3 6-3,5.0,R16,106.0,5.0,3.0,74.0,46.0,35.0,16.0,13.0,2.0,3.0,4.0,1.0,80.0,49.0,26.0,14.0,12.0,7.0,13.0,4.0,7660.0,16.0,2000.0
2212,49,US Open,US Open,20090809,Grand Slam,Outdoor,Hard,4th Round,5,Del Potro J.M.,Ferrero J.C.,6,25.0,5325,1490.0,6.0,3.0,6.0,3.0,6.0,3.0,,,,,3.0,0.0,Completed,1.08,7.0,1.1,6.25,1.1,6.5,1.13,6.0,1.12,6.0,2009-560,US Open,Hard,128.0,G,20090831.0,119.0,105223.0,6.0,,Juan Martin del Potro,R,198.0,ARG,20.9,103507.0,24.0,,Juan Carlos Ferrero,R,183.0,ESP,29.5,6-3 6-3 6-3,5.0,R16,128.0,22.0,1.0,90.0,61.0,49.0,15.0,14.0,4.0,4.0,4.0,2.0,84.0,56.0,36.0,13.0,13.0,5.0,9.0,6.0,5325.0,25.0,1490.0
2213,49,US Open,US Open,20090809,Grand Slam,Outdoor,Hard,4th Round,5,Cilic M.,Murray A.,17,2.0,1985,9610.0,7.0,5.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,8.0,1.06,7.79,1.06,7.5,1.07,8.0,1.07,9.0,1.06,2009-560,US Open,Hard,128.0,G,20090831.0,120.0,105227.0,16.0,,Marin Cilic,R,198.0,CRO,20.9,104918.0,2.0,,Andy Murray,R,190.0,GBR,22.2,7-5 6-2 6-2,5.0,R16,128.0,10.0,3.0,93.0,48.0,38.0,26.0,14.0,7.0,7.0,5.0,3.0,78.0,50.0,33.0,14.0,14.0,4.0,9.0,17.0,1985.0,2.0,9610.0
2214,49,US Open,US Open,20090809,Grand Slam,Outdoor,Hard,4th Round,5,Gonzalez F.,Tsonga J.W.,11,7.0,2825,3920.0,3.0,6.0,6.0,3.0,7.0,6.0,6.0,4.0,,,3.0,1.0,Completed,2.2,1.61,2.15,1.65,2.2,1.61,2.25,1.62,2.14,1.68,2009-560,US Open,Hard,128.0,G,20090831.0,117.0,103602.0,11.0,,Fernando Gonzalez,R,183.0,CHI,29.0,104542.0,7.0,,Jo-Wilfried Tsonga,R,188.0,FRA,24.3,3-6 6-3 7-6(3) 6-4,5.0,R16,161.0,8.0,3.0,135.0,85.0,67.0,29.0,20.0,13.0,14.0,15.0,4.0,127.0,80.0,64.0,21.0,20.0,5.0,7.0,11.0,2825.0,7.0,3920.0
2215,49,US Open,US Open,20090909,Grand Slam,Outdoor,Hard,4th Round,5,Nadal R.,Monfils G.,3,13.0,9025,2475.0,6.0,7.0,6.0,3.0,6.0,1.0,6.0,3.0,,,3.0,1.0,Completed,1.44,2.62,1.5,2.45,1.5,2.5,1.53,2.5,1.5,2.56,2009-560,US Open,Hard,128.0,G,20090831.0,118.0,104745.0,3.0,,Rafael Nadal,L,185.0,ESP,23.2,104792.0,13.0,,Gael Monfils,R,193.0,FRA,22.9,6-7(3) 6-3 6-1 6-3,5.0,R16,165.0,0.0,0.0,110.0,81.0,59.0,18.0,19.0,3.0,6.0,11.0,4.0,108.0,66.0,46.0,15.0,18.0,6.0,14.0,3.0,9025.0,13.0,2475.0
2216,49,US Open,US Open,20090909,Grand Slam,Outdoor,Hard,Quarterfinals,5,Djokovic N.,Verdasco F.,4,10.0,7660,3220.0,7.0,6.0,1.0,6.0,7.0,5.0,6.0,2.0,,,3.0,1.0,Completed,1.33,3.4,1.38,2.91,1.4,2.75,1.4,2.88,1.35,3.1,2009-560,US Open,Hard,128.0,G,20090831.0,122.0,104925.0,4.0,,Novak Djokovic,R,188.0,SRB,22.2,104269.0,10.0,,Fernando Verdasco,L,188.0,ESP,25.7,7-6(2) 1-6 7-5 6-2,5.0,QF,185.0,9.0,4.0,138.0,93.0,66.0,23.0,20.0,10.0,14.0,5.0,8.0,122.0,68.0,47.0,26.0,19.0,8.0,12.0,4.0,7660.0,10.0,3220.0
2217,49,US Open,US Open,20091009,Grand Slam,Outdoor,Hard,Quarterfinals,5,Federer R.,Soderling R.,1,12.0,12040,2665.0,6.0,0.0,6.0,3.0,6.0,7.0,7.0,6.0,,,3.0,1.0,Completed,1.06,9.0,1.06,7.79,1.03,10.0,1.05,9.0,1.07,8.5,2009-560,US Open,Hard,128.0,G,20090831.0,121.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,28.0,104417.0,12.0,,Robin Soderling,R,193.0,SWE,25.0,6-0 6-3 6-7(6) 7-6(6),5.0,QF,153.0,28.0,3.0,128.0,85.0,73.0,24.0,20.0,5.0,5.0,11.0,5.0,127.0,85.0,62.0,19.0,19.0,7.0,11.0,1.0,12040.0,12.0,2665.0
2218,49,US Open,US Open,20091009,Grand Slam,Outdoor,Hard,Quarterfinals,5,Del Potro J.M.,Cilic M.,6,17.0,5325,1985.0,4.0,6.0,6.0,3.0,6.0,2.0,6.0,1.0,,,3.0,1.0,Completed,1.25,4.0,1.21,4.06,1.22,4.0,1.25,3.75,1.25,3.8,2009-560,US Open,Hard,128.0,G,20090831.0,124.0,105223.0,6.0,,Juan Martin del Potro,R,198.0,ARG,20.9,105227.0,16.0,,Marin Cilic,R,198.0,CRO,20.9,4-6 6-3 6-2 6-1,5.0,QF,153.0,6.0,4.0,94.0,62.0,50.0,14.0,17.0,4.0,7.0,7.0,2.0,105.0,62.0,40.0,17.0,17.0,0.0,8.0,6.0,5325.0,17.0,1985.0
2219,49,US Open,US Open,20091209,Grand Slam,Outdoor,Hard,Quarterfinals,5,Nadal R.,Gonzalez F.,3,11.0,9025,2825.0,7.0,6.0,7.0,6.0,6.0,0.0,,,,,3.0,0.0,Completed,1.28,3.75,1.3,3.35,1.3,3.5,1.33,3.25,1.33,3.2,2009-560,US Open,Hard,128.0,G,20090831.0,123.0,104745.0,3.0,,Rafael Nadal,L,185.0,ESP,23.2,103602.0,11.0,,Fernando Gonzalez,R,183.0,CHI,29.0,7-6(4) 7-6(2) 6-0,5.0,QF,157.0,1.0,0.0,87.0,65.0,55.0,16.0,15.0,2.0,2.0,9.0,6.0,107.0,65.0,43.0,22.0,15.0,7.0,10.0,3.0,9025.0,11.0,2825.0
2220,49,US Open,US Open,20090913,Grand Slam,Outdoor,Hard,Semifinals,5,Del Potro J.M.,Nadal R.,6,3.0,5325,9025.0,6.0,2.0,6.0,2.0,6.0,2.0,,,,,3.0,0.0,Completed,2.2,1.66,2.05,1.75,2.2,1.615,2.2,1.67,2.15,1.7,2009-560,US Open,Hard,128.0,G,20090831.0,126.0,105223.0,6.0,,Juan Martin del Potro,R,198.0,ARG,20.9,104745.0,3.0,,Rafael Nadal,L,185.0,ESP,23.2,6-2 6-2 6-2,5.0,SF,140.0,6.0,3.0,85.0,56.0,44.0,12.0,12.0,5.0,5.0,4.0,4.0,90.0,70.0,40.0,6.0,12.0,10.0,16.0,6.0,5325.0,3.0,9025.0
2221,49,US Open,US Open,20090913,Grand Slam,Outdoor,Hard,Semifinals,5,Federer R.,Djokovic N.,1,4.0,12040,7660.0,7.0,6.0,7.0,5.0,7.0,5.0,,,,,3.0,0.0,Completed,1.22,4.33,1.23,4.1,1.2,4.333,1.22,4.0,1.22,4.2,2009-560,US Open,Hard,128.0,G,20090831.0,125.0,103819.0,1.0,,Roger Federer,R,185.0,SUI,28.0,104925.0,4.0,,Novak Djokovic,R,188.0,SRB,22.2,7-6(3) 7-5 7-5,5.0,SF,154.0,8.0,3.0,109.0,63.0,49.0,28.0,18.0,2.0,3.0,6.0,4.0,115.0,78.0,53.0,20.0,18.0,7.0,10.0,1.0,12040.0,4.0,7660.0
2222,49,US Open,US Open,20090914,Grand Slam,Outdoor,Hard,The Final,5,Del Potro J.M.,Federer R.,6,1.0,5325,12040.0,3.0,6.0,7.0,6.0,4.0,6.0,7.0,6.0,6.0,2.0,3.0,2.0,Completed,3.75,1.28,3.46,1.28,3.75,1.25,3.5,1.286,3.6,1.29,2009-560,US Open,Hard,128.0,G,20090831.0,127.0,105223.0,6.0,,Juan Martin del Potro,R,198.0,ARG,20.9,103819.0,1.0,,Roger Federer,R,185.0,SUI,28.0,3-6 7-6(5) 4-6 7-6(4) 6-2,5.0,F,246.0,8.0,6.0,171.0,112.0,81.0,33.0,25.0,17.0,22.0,14.0,11.0,181.0,93.0,67.0,48.0,26.0,10.0,15.0,6.0,5325.0,1.0,12040.0
2223,50,Bucharest,Open Romania,20090921,ATP250,Outdoor,Clay,1st Round,3,Luczak P.,Beck K.,70,90.0,760,656.0,7.0,5.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.3,3.4,1.28,3.5,1.3,3.4,1.25,3.5,1.33,3.2,2009-773,Bucharest,Clay,32.0,A,20090921.0,7.0,103429.0,,,Peter Luczak,R,183.0,AUS,30.0,103971.0,,,Karol Beck,R,180.0,SVK,27.4,7-5 7-6(6),3.0,R32,148.0,7.0,3.0,104.0,61.0,42.0,20.0,12.0,6.0,8.0,9.0,2.0,79.0,45.0,33.0,13.0,12.0,1.0,4.0,70.0,760.0,90.0,656.0
2224,50,Bucharest,Open Romania,20090921,ATP250,Outdoor,Clay,1st Round,3,Granollers M.,Luncanu P.A.,79,328.0,715,142.0,6.0,2.0,6.0,7.0,6.0,1.0,,,,,2.0,1.0,Completed,1.14,5.0,1.17,4.67,1.16,4.5,1.14,5.0,1.16,5.0,2009-773,Bucharest,Clay,32.0,A,20090921.0,14.0,104719.0,,,Marcel Granollers,R,190.0,ESP,23.4,105331.0,,WC,Petru Alexandru Luncanu,L,185.0,ROU,20.3,6-2 6-7(3) 6-1,3.0,R32,130.0,2.0,1.0,86.0,56.0,45.0,14.0,14.0,5.0,6.0,0.0,4.0,98.0,64.0,38.0,16.0,13.0,10.0,15.0,79.0,715.0,328.0,142.0
2225,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Monaco J.,Silva J.,37,160.0,1110,354.0,6.0,2.0,6.0,4.0,,,,,,,2.0,0.0,Completed,1.12,5.5,1.11,5.84,1.1,6.5,1.13,5.5,1.1,6.7,2009-773,Bucharest,Clay,32.0,A,20090921.0,5.0,104338.0,3.0,,Juan Monaco,R,185.0,ARG,25.4,103395.0,,Q,Julio Silva,R,173.0,BRA,30.2,6-2 6-4,3.0,R32,77.0,4.0,0.0,56.0,35.0,23.0,15.0,9.0,2.0,3.0,1.0,0.0,53.0,37.0,20.0,9.0,9.0,3.0,7.0,37.0,1110.0,160.0,354.0
2226,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Koellerer D.,Volandri F.,57,227.0,838,227.0,2.0,6.0,7.0,5.0,6.0,3.0,,,,,2.0,1.0,Completed,1.61,2.2,1.65,2.15,1.615,2.2,,,,,2009-773,Bucharest,Clay,32.0,A,20090921.0,4.0,104230.0,6.0,,Daniel Koellerer,R,180.0,AUT,26.0,103835.0,,Q,Filippo Volandri,R,183.0,ITA,28.0,2-6 7-5 6-3,3.0,R32,169.0,2.0,1.0,103.0,67.0,36.0,18.0,15.0,11.0,17.0,1.0,1.0,105.0,84.0,44.0,12.0,14.0,9.0,15.0,57.0,838.0,227.0,227.0
2227,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Riba P.,Gil F.,157,102.0,372,578.0,7.0,5.0,5.0,7.0,6.0,2.0,,,,,2.0,1.0,Completed,1.9,1.8,1.95,1.8,1.909,1.8,2.0,1.73,1.92,1.84,2009-773,Bucharest,Clay,32.0,A,20090921.0,6.0,105137.0,,Q,Pere Riba,R,183.0,ESP,21.4,104523.0,,,Frederico Gil,R,178.0,POR,24.4,7-5 5-7 6-2,3.0,R32,158.0,3.0,2.0,112.0,59.0,40.0,29.0,16.0,7.0,10.0,6.0,6.0,94.0,55.0,36.0,19.0,16.0,3.0,8.0,157.0,372.0,102.0,578.0
2228,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Ventura S.,Andreev I.,112,43.0,514,1040.0,6.0,4.0,6.0,1.0,,,,,,,2.0,0.0,Completed,3.0,1.36,3.1,1.35,3.0,1.364,3.0,1.33,3.0,1.37,2009-773,Bucharest,Clay,32.0,A,20090921.0,12.0,103490.0,,Q,Santiago Ventura,R,183.0,ESP,29.7,104214.0,4.0,,Igor Andreev,R,185.0,RUS,26.1,6-4 6-1,3.0,R32,64.0,4.0,0.0,46.0,29.0,22.0,12.0,9.0,2.0,3.0,0.0,2.0,42.0,23.0,12.0,9.0,8.0,1.0,5.0,112.0,514.0,43.0,1040.0
2229,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Ramirez-Hidalgo R.,Seppi A.,125,56.0,477,850.0,6.0,4.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.4,1.3,3.0,1.364,2.88,1.36,3.2,1.33,2009-773,Bucharest,Clay,32.0,A,20090921.0,9.0,103105.0,,,Ruben Ramirez Hidalgo,R,183.0,ESP,31.7,104312.0,7.0,,Andreas Seppi,R,190.0,ITA,25.5,6-4 6-4,3.0,R32,124.0,1.0,3.0,69.0,43.0,30.0,12.0,10.0,7.0,9.0,5.0,9.0,78.0,33.0,24.0,17.0,10.0,8.0,12.0,125.0,477.0,56.0,850.0
2230,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Almagro N.,Bolelli S.,30,63.0,1225,816.0,6.0,4.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.4,2.75,1.37,3.0,1.4,2.75,1.33,3.0,1.42,2.78,2009-773,Bucharest,Clay,32.0,A,20090921.0,16.0,104597.0,2.0,,Nicolas Almagro,R,183.0,ESP,24.0,104620.0,,,Simone Bolelli,R,183.0,ITA,23.9,6-4 6-3,3.0,R32,81.0,5.0,1.0,66.0,38.0,28.0,17.0,10.0,5.0,6.0,2.0,1.0,56.0,43.0,30.0,3.0,9.0,2.0,5.0,30.0,1225.0,63.0,816.0
2231,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Martin A.,Serra F.,78,86.0,722,691.0,4.0,6.0,6.0,0.0,6.0,4.0,,,,,2.0,1.0,Completed,2.37,1.53,2.45,1.5,2.375,1.533,2.38,1.53,2.52,1.5,2009-773,Bucharest,Clay,32.0,A,20090921.0,11.0,103252.0,,,Alberto Martin,R,175.0,ESP,31.0,103722.0,,,Florent Serra,R,180.0,FRA,28.5,4-6 6-0 6-4,3.0,R32,137.0,5.0,1.0,100.0,53.0,38.0,23.0,13.0,6.0,8.0,2.0,5.0,100.0,55.0,37.0,16.0,13.0,10.0,15.0,78.0,722.0,86.0,691.0
2232,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Gonzalez M.,Rochus O.,67,83.0,774,703.0,6.0,7.0,6.0,1.0,6.0,4.0,,,,,2.0,1.0,Completed,1.61,2.2,1.65,2.15,1.667,2.1,1.67,2.1,1.75,2.03,2009-773,Bucharest,Clay,32.0,A,20090921.0,2.0,104216.0,,,Maximo Gonzalez,R,175.0,ARG,26.1,103694.0,,,Olivier Rochus,R,168.0,BEL,28.6,6-7(4) 6-1 6-4,3.0,R32,164.0,7.0,2.0,111.0,70.0,47.0,21.0,14.0,10.0,12.0,4.0,4.0,115.0,79.0,45.0,17.0,15.0,6.0,12.0,67.0,774.0,83.0,703.0
2233,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Copil M.,Crivoi V.,546,98.0,60,600.0,6.0,3.0,6.0,2.0,,,,,,,2.0,0.0,Completed,4.5,1.16,4.25,1.2,5.0,1.143,4.0,1.2,4.6,1.18,2009-773,Bucharest,Clay,32.0,A,20090921.0,10.0,105657.0,,WC,Marius Copil,R,193.0,ROU,18.9,104003.0,,,Victor Crivoi,R,185.0,ROU,27.3,6-3 6-2,3.0,R32,75.0,3.0,2.0,57.0,28.0,21.0,18.0,9.0,2.0,2.0,0.0,0.0,47.0,25.0,16.0,10.0,8.0,2.0,5.0,546.0,60.0,98.0,600.0
2234,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Montanes A.,Starace P.,53,91.0,905,655.0,6.0,4.0,6.0,2.0,,,,,,,2.0,0.0,Completed,1.72,2.0,1.8,1.95,1.83,1.83,1.83,1.83,1.8,1.97,2009-773,Bucharest,Clay,32.0,A,20090921.0,13.0,103656.0,5.0,,Albert Montanes,R,175.0,ESP,28.8,103808.0,,,Potito Starace,R,188.0,ITA,28.1,6-4 6-2,3.0,R32,76.0,4.0,0.0,58.0,40.0,29.0,11.0,9.0,6.0,7.0,3.0,2.0,56.0,39.0,22.0,7.0,9.0,4.0,8.0,53.0,905.0,91.0,655.0
2235,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Hernandez O.,Hanescu V.,76,28.0,740,1286.0,7.0,6.0,6.0,4.0,,,,,,,2.0,0.0,Completed,3.25,1.33,3.25,1.33,3.0,1.36,2.75,1.4,3.25,1.32,2009-773,Bucharest,Clay,32.0,A,20090921.0,1.0,103169.0,,,Oscar Hernandez,R,180.0,ESP,31.4,103812.0,1.0,,Victor Hanescu,R,198.0,ROU,28.1,7-6(5) 6-4,3.0,R32,113.0,4.0,1.0,81.0,56.0,41.0,10.0,11.0,4.0,6.0,2.0,1.0,72.0,54.0,31.0,10.0,11.0,2.0,5.0,76.0,740.0,28.0,1286.0
2236,50,Bucharest,Open Romania,20090922,ATP250,Outdoor,Clay,1st Round,3,Fognini F.,Gimeno-Traver D.,87,108.0,685,538.0,1.0,6.0,6.0,4.0,6.0,3.0,,,,,2.0,1.0,Completed,1.57,2.25,1.65,2.2,1.667,2.1,1.8,1.91,1.7,2.1,2009-773,Bucharest,Clay,32.0,A,20090921.0,15.0,104926.0,,,Fabio Fognini,R,178.0,ITA,22.3,104593.0,,,Daniel Gimeno Traver,R,185.0,ESP,24.1,1-6 6-4 6-3,3.0,R32,121.0,2.0,4.0,77.0,47.0,32.0,12.0,13.0,3.0,7.0,4.0,4.0,86.0,51.0,35.0,15.0,13.0,4.0,8.0,87.0,685.0,108.0,538.0
2237,50,Bucharest,Open Romania,20090923,ATP250,Outdoor,Clay,1st Round,3,Cuevas P.,Pavel A.,59,646.0,824,40.0,6.0,3.0,7.0,6.0,,,,,,,2.0,0.0,Completed,1.16,4.5,1.17,4.65,1.2,4.333,1.22,3.75,1.2,4.35,2009-773,Bucharest,Clay,32.0,A,20090921.0,8.0,104655.0,8.0,,Pablo Cuevas,R,180.0,URU,23.7,102318.0,,WC,Andrei Pavel,R,183.0,ROU,35.6,6-3 7-6(2),3.0,R32,80.0,8.0,1.0,63.0,45.0,36.0,11.0,11.0,2.0,3.0,1.0,0.0,60.0,45.0,28.0,9.0,10.0,2.0,4.0,59.0,824.0,646.0,40.0
2238,50,Bucharest,Open Romania,20090923,ATP250,Outdoor,Clay,1st Round,3,Greul S.,Darcis S.,68,95.0,768,619.0,7.0,5.0,6.0,3.0,,,,,,,2.0,0.0,Completed,1.9,1.8,1.85,1.9,1.909,1.8,1.83,1.83,1.88,1.88,2009-773,Bucharest,Clay,32.0,A,20090921.0,3.0,103752.0,,,Simon Greul,R,185.0,GER,28.4,104327.0,,,Steve Darcis,R,178.0,BEL,25.5,7-5 6-3,3.0,R32,104.0,1.0,4.0,83.0,46.0,33.0,18.0,11.0,4.0,5.0,2.0,1.0,67.0,39.0,26.0,12.0,10.0,4.0,7.0,68.0,768.0,95.0,619.0
2239,50,Bucharest,Open Romania,20090923,ATP250,Outdoor,Clay,2nd Round,3,Ventura S.,Martin A.,112,78.0,514,722.0,4.0,5.0,,,,,,,,,0.0,0.0,Retired,1.61,2.2,1.75,2.0,1.833,1.833,1.8,1.91,1.7,2.1,2009-773,Bucharest,Clay,32.0,A,20090921.0,22.0,103490.0,,Q,Santiago Ventura,R,183.0,ESP,29.7,103252.0,,,Alberto Martin,R,175.0,ESP,31.0,4-5 RET,3.0,R16,49.0,2.0,1.0,43.0,25.0,18.0,7.0,5.0,2.0,3.0,2.0,1.0,19.0,11.0,10.0,6.0,4.0,0.0,0.0,112.0,514.0,78.0,722.0
